FIPS,Deaths
13121,239
13123,10
13125,2
13127,12
13129,12
13131,5
13133,12
13135,185
13137,19
13139,64
13141,8
13143,5
13145,10
13147,2
13149,3
13151,54
13153,29
13155,3
13157,20
13159,5
13161,0
13163,8
13165,5
13167,2
13169,14
13171,7
13173,1
13175,11
13177,7
13179,11
13181,5
13185,22
13187,10
13193,4
13195,9
13197,4
13189,5
13191,1
13199,25
13201,4
13205,8
13207,12
13209,2
13211,12
13213,15
13215,89
13217,42
13219,10
13221,2
80013,84
13223,33
13225,11
13227,10
13229,5
13231,9
13233,15
13235,5
13237,10
13239,1
13241,5
13243,1
13245,73
13247,27
13249,2
13251,9
13253,1
13255,29
13257,8
13259,4
13261,8
13263,1
13265,1
13267,7
13269,2
13271,4
13273,5
13275,10
13277,5
13279,10
13281,6
13283,5
13285,26
13287,7
13289,6
90013,2
13291,8
13293,12
13295,10
13297,35
13299,29
13301,5
13303,17
13305,10
13307,0
13309,1
13311,6
13313,24
13315,2
13317,6
13319,5
13321,6
99999,0
66,5
15001,0
15003,25
15007,1
15009,18
80015,0
90015,0
16001,27
16003,1
16005,10
16007,0
16009,2
16011,11
16013,2
16015,0
16017,11
16019,22
16021,0
16023,0
16025,0
16027,16
16029,1
16031,1
16033,0
16035,1
16037,0
16039,3
16041,2
16043,0
16045,5
16049,1
16051,4
16053,2
16055,24
16057,4
16059,0
16061,3
16063,0
16065,5
16067,3
16069,3
16071,1
16073,3
16075,4
16077,1
16079,2
16081,0
16083,4
90016,0
16085,1
16087,0
17001,5
17003,3
17005,0
17007,0
17009,0
17011,9
17013,0
17015,2
17017,2
17019,17
17021,5
17023,2
17025,2
17027,1
17029,3
17031,583
17033,3
17035,1
17039,2
17037,7
17041,2
17043,67
17045,2
17047,2
17049,3
17051,3
17053,1
17055,4
17057,6
17059,0
17061,1
17063,8
17065,0
17067,2
17069,0
17071,0
17073,6
17075,3
17077,3
17079,0
17081,4
17083,3
17085,2
17087,2
17089,45
17091,15
17093,5
17095,6
17099,18
17097,49
17101,1
17103,9
17105,7
17107,4
17115,8
17117,2
17119,61
17121,4
17123,3
17125,1
17127,7
17109,5
17111,18
17113,16
17129,4
17131,0
17133,8
17135,5
17137,4
17139,2
17141,6
80017,0
17143,30
17145,2
17147,0
17149,1
17151,1
17153,1
17155,0
17157,6
17159,2
17161,19
17165,6
17167,14
17169,0
17171,0
17173,3
17163,42
17175,1
17177,6
17179,32
90017,108
17181,3
17183,15
17185,0
17187,2
17189,2
17191,4
17193,1
17195,19
17197,84
17199,6
17201,27
17203,11
18001,5
18003,39
18005,8
18007,1
18009,5
18011,13
18013,2
18015,2
18017,6
18019,10
18021,1
18023,0
18025,1
18027,3
18033,6
18029,9
18031,4
18035,6
18037,6
18039,19
18041,6
18043,7
18045,3
18047,0
18049,3
18051,9
18053,15
18055,5
18057,11
18059,8
18061,8
18063,11
18065,8
18067,17
18069,4
18071,5
18073,4
18075,1
18077,8
18079,4
18081,15
18083,5
18085,6
18087,0
18091,12
18089,79
18093,8
18095,21
18097,89
18099,6
18101,1
18103,2
18105,6
18107,5
18109,14
18111,3
18113,5
18115,0
18117,4
18119,3
18121,0
18123,2
18125,2
18127,34
18129,2
18131,1
18133,1
18135,4
18137,9
18139,2
18143,3
18145,6
18147,1
18141,37
18149,1
18151,2
18153,3
18155,0
18157,16
18159,4
18161,0
18163,17
18165,1
18167,15
18169,2
18171,1
18173,4
18175,4
18177,7
18179,6
18181,2
18183,3
19001,4
19003,0
19005,5
19007,0
19009,0
19011,1
19013,16
19015,4
19017,6
19019,2
19021,4
19023,3
19025,2
19027,4
19029,3
19031,0
19033,7
19035,3
19037,2
19039,4
19041,0
19043,3
19045,8
19047,5
19049,7
19051,1
19053,0
19055,0
19057,5
19059,4
19061,13
19063,0
19065,6
19067,2
19069,2
19071,0
19073,0
19075,2
19077,1
19079,7
19081,5
19083,3
19085,4
19087,0
19089,1
19091,1
19093,2
19095,1
19097,4
19099,4
19101,3
19103,10
19105,3
19107,2
19109,10
19111,3
19113,21
19115,8
19117,2
19119,0
19121,1
19123,4
19125,6
19127,3
19129,1
19131,1
19133,3
19135,0
19137,1
19139,8
19141,2
19143,2
19145,2
19147,2
19149,2
19151,2
19153,68
19155,22
19157,3
19159,4
19161,1
19163,32
19165,4
19167,5
19169,3
19171,6
19173,0
90019,0
19175,1
19177,0
19179,14
19181,13
19183,3
19185,2
19187,5
19189,1
19191,6
19193,16
19195,1
19197,5
20001,2
20003,0
20005,1
20011,2
20013,2
20015,2
20017,0
20019,0
20021,5
20023,1
20025,0
20027,2
20031,5
20033,2
20035,9
20037,7
20039,1
20041,5
20043,1
20045,4
20047,0
20049,0
20051,0
20053,1
20057,7
20059,6
20061,5
20063,0
20065,2
20067,1
20069,0
20071,0
20075,0
20079,7
20081,0
20083,1
20085,1
20087,2
20089,2
20091,6
20095,2
20099,0
20101,0
20103,14
20105,1
20107,0
20109,0
20111,5
20115,0
20117,0
20119,2
20121,1
20123,0
20125,10
20127,1
20129,0
20131,0
20133,13
20135,1
20139,5
20141,1
20143,0
80020,0
20147,1
20149,2
20151,1
20157,0
20159,0
20161,10
20165,1
20167,2
20169,2
20171,1
20173,49
20175,7
20177,19
20179,1
20181,1
20183,1
20185,0
20189,1
20191,2
20193,3
20195,0
90020,0
20199,0
20201,2
20203,0
20205,0
20207,0
20209,13
21001,4
21003,18
21005,5
21007,3
21009,20
21011,4
21013,18
21015,44
21017,7
21019,30
21021,34
21023,3
21025,2
21027,6
21029,24
21031,1
21033,7
21035,13
21037,23
21039,6
21041,9
21043,11
21045,2
21047,28
21049,9
21051,17
21053,5
21055,4
21057,2
21059,20
21061,3
21063,0
21065,9
21067,66
21069,8
21071,23
21073,17
21075,8
21077,9
21079,23
21081,5
21083,21
21085,8
21087,2
21089,35
21091,1
21093,58
21095,14
21097,13
21099,13
21101,14
21103,5
21105,3
21107,20
21109,3
21111,357
21113,13
21115,16
21117,46
21119,6
21121,24
21123,10
21125,42
21127,0
21129,7
21131,5
21133,13
21135,4
21137,17
21139,3
21141,13
21143,6
21151,23
21153,13
21155,13
21157,8
21159,9
21161,7
21145,51
21147,7
21149,2
21163,9
21165,3
21167,17
21169,6
21171,3
21173,6
21175,2
21177,12
21179,12
21181,2
21183,6
21185,13
21187,5
21189,4
21191,3
21193,27
21195,34
21197,9
21199,14
21201,1
21203,8
21205,7
21207,5
21209,6
21211,20
21213,8
21215,9
21217,14
21219,1
21221,6
21223,4
90021,0
21225,2
21227,33
21229,6
21231,4
21233,3
21235,34
21237,1
21239,15
22001,7
22003,5
22005,17
22007,2
22009,5
22011,12
22013,7
22015,36
22017,65
22019,72
22021,4
22023,0
22025,4
22027,6
22029,4
22031,7
22033,62
22035,2
22037,6
22039,13
22041,1
22043,3
22045,7
22047,7
22049,3
22051,47
22053,12
22059,2
22055,14
22057,5
22061,3
22063,22
22065,6
22067,6
22069,7
22071,29
22073,28
80022,0
22075,2
22077,3
22079,21
22081,2
22083,5
22085,8
22087,4
22089,5
22091,2
22093,1
22095,4
22097,10
22099,4
22101,14
22103,29
22105,23
22107,2
22109,18
90022,0
22111,1
22113,12
22115,5
22117,8
22119,18
22121,6
22123,2
22125,3
22127,4
23001,14
23003,2
23005,10
23007,1
23009,2
23011,15
23013,0
23015,0
80023,0
23017,9
23019,4
23021,5
23023,3
23025,2
90023,0
23027,0
23029,1
23031,13
24001,8
24003,55
24005,185
24510,141
24009,7
24011,6
24013,20
24015,9
24017,33
24019,6
24021,40
24023,2
24025,34
24027,13
24029,3
24031,110
24033,125
24035,7
24039,6
24037,9
24041,2
90024,9
24043,19
24045,11
24047,5
25001,29
25003,7
25005,111
25009,104
25011,9
25013,95
25015,16
25017,138
25021,68
25023,65
25025,65
90025,0
25027,76
26001,3
26003,1
26005,12
26007,10
26009,7
26011,4
26013,2
26015,17
26017,32
26019,1
26021,26
26023,8
26025,35
26027,11
26029,7
26031,4
26033,5
26035,5
26037,11
26039,6
26041,4
26043,5
26045,29
26047,2
26049,115
26051,7
26053,2
26055,19
26057,9
26059,11
26063,13
26065,66
26067,7
26069,2
26071,2
26073,11
26075,36
26077,36
26079,6
26081,72
26083,0
26085,3
26087,52
26089,2
26091,29
26093,26
26095,1
26097,0
26099,261
26101,0
26103,2
26105,6
26107,7
26109,4
26111,12
26113,6
26115,34
26117,12
26119,2
26121,21
26123,6
26125,191
26127,3
26129,2
26131,1
26133,4
26135,5
26137,9
26139,42
80026,1
26141,3
26143,15
26145,56
26151,26
26153,0
26155,17
26147,129
26149,9
26157,21
90026,0
26159,17
26161,26
26163,487
26165,18
27001,3
27003,44
27005,8
27007,7
27009,7
27011,1
27013,6
27015,2
27017,3
27019,5
27021,3
27023,3
27025,6
27027,4
27029,1
27031,0
27033,1
27035,6
27037,47
27041,6
27043,2
27045,1
27047,6
27049,4
27051,0
27053,120
27055,1
27057,1
27059,7
27061,7
27063,1
27065,5
27067,7
27069,1
27071,3
27073,6
27075,1
27077,2
27079,2
27081,1
27083,6
27087,1
27089,2
27091,3
27085,9
27093,4
27095,5
27097,13
27099,1
27101,1
27103,2
27105,1
27107,1
27109,9
27111,3
27113,3
27115,5
27117,2
27119,5
27121,1
27123,62
27125,2
27127,9
27129,3
27131,13
27133,5
27135,2
27139,16
27141,9
27143,0
27137,40
27145,19
27147,4
27149,2
27151,0
27153,1
27155,0
90027,25
27157,0
27159,1
27161,4
27163,22
27165,1
27167,2
27169,1
27171,20
27173,3
28001,5
28003,7
28005,8
28007,4
28009,1
28011,8
28013,4
28015,2
28017,6
28019,2
28021,1
28023,8
28025,4
28027,11
28029,8
28031,1
28033,26
28035,13
28037,4
28039,2
28041,0
28043,8
28045,12
28047,28
28049,28
28051,2
28053,5
28055,0
28057,2
28059,20
28061,3
28063,1
28065,1
28067,17
28069,5
28071,5
28073,5
28075,14
28077,2
28079,2
28081,11
28083,7
28085,8
28087,7
28089,16
28091,2
28093,11
28095,7
28097,4
28099,8
28101,9
28103,5
28105,5
28107,9
28109,14
28111,4
28113,10
28115,3
28117,1
28119,2
28121,14
28123,3
28125,0
28127,10
28129,3
28131,4
28133,4
28135,1
28137,10
28139,3
28141,2
28143,2
90028,0
28145,2
28147,5
28149,5
28151,3
28153,0
28155,2
28157,4
28159,6
28161,0
28163,7
29001,3
29003,3
29005,0
29009,1
29011,2
29013,6
29015,6
29017,0
29019,12
29021,8
29023,8
29025,3
29027,4
29029,6
29031,9
29033,0
29035,2
29037,18
29039,3
29041,2
29043,13
29045,1
29047,20
29049,1
29051,8
29053,1
29055,6
29057,4
29059,3
29061,0
29063,4
29065,1
29067,2
29069,3
29071,26
29073,6
29075,0
29077,37
29079,0
29081,0
29083,2
29085,2
29087,3
29089,2
29091,1
29093,1
29095,36
29097,14
29099,31
29101,7
29103,0
29105,2
29107,2
29109,9
29111,6
29113,4
29115,1
29117,3
29121,1
29123,0
29125,1
29127,4
29119,2
29129,0
29131,5
29133,4
29135,2
29137,2
29139,1
29141,3
29145,9
29147,1
29149,0
29151,2
29153,4
29155,2
29157,4
29159,2
29161,8
29163,2
29165,5
29167,3
29169,7
29171,1
29173,0
29175,1
29177,3
29179,0
29181,1
29195,3
29197,3
29199,0
29201,8
29203,2
29205,0
29183,38
29185,1
29187,11
29189,210
29510,56
29186,1
29207,1
29209,7
29211,0
29213,4
29215,1
90029,0
29217,6
29219,4
29221,2
29223,1
29225,0
29227,1
29229,2
30001,1
30003,4
30007,0
30009,3
30011,0
30013,19
30015,1
30017,3
30019,0
30021,2
30023,2
30025,0
30027,10
30029,19
30031,8
30033,0
30035,13
30037,0
30039,0
30041,5
30043,0
30045,0
30047,10
30049,20
30051,0
30053,4
30057,1
30055,0
30059,0
30061,0
30063,11
30065,2
30067,9
30069,0
30071,2
30073,1
30075,0
30077,3
30079,0
30081,3
30083,3
30085,2
30087,4
30089,6
30091,0
30093,5
30095,1
30097,0
30099,0
30101,1
30103,0
90030,0
30105,7
30107,2
30109,0
30111,28
31001,5
31003,0
31005,0
31007,0
31009,0
31011,0
31013,1
31015,0
31017,0
31019,3
31021,1
31023,0
31025,0
31027,0
31029,2
31031,1
31033,2
31035,0
31037,1
31039,0
31041,0
31043,6
31045,0
31047,0
31049,0
31051,1
31053,5
31055,43
31057,0
31059,0
31061,1
31063,0
31065,1
31067,0
31069,0
31071,0
31073,1
31075,0
31077,0
31079,7
31081,1
31083,0
31085,0
31087,1
31089,1
31091,0
31093,0
31095,0
31097,1
31099,0
31101,4
31103,0
31107,0
31109,10
31111,2
31113,0
31115,0
31119,0
31117,0
31121,1
31123,0
31125,0
31127,2
31129,10
31131,2
31133,0
31135,0
31137,1
31139,0
31141,1
31143,0
31145,4
31147,2
31149,0
31151,0
31153,24
31155,2
31159,5
31161,2
31163,0
31165,0
31167,0
31169,0
31171,0
31173,2
90031,1
31175,0
31177,3
31181,2
31183,0
31185,0
32510,9
32001,0
32003,439
32005,2
32007,5
32009,0
32011,0
32013,0
32015,1
32017,2
32019,8
32021,1
32023,11
32027,1
32029,0
90032,0
32031,27
32033,1
33001,8
33003,3
33005,7
33007,5
33009,7
33011,41
33013,9
33015,41
33017,7
33019,5
90033,0
34001,92
34003,206
34005,90
34007,114
34009,19
34011,50
34013,221
34015,65
34017,211
34019,13
34021,54
34023,202
34025,171
34027,90
34029,254
34031,171
34033,13
34035,42
34037,22
90034,0
34039,163
34041,18
35001,67
35003,0
35005,19
35006,5
35007,0
35009,8
35011,1
35013,51
35015,13
35017,2
35019,0
35021,0
35023,0
35025,15
35027,3
35028,1
35029,9
35031,20
35033,0
35035,18
35037,0
35039,10
35041,5
35045,32
35047,6
35043,27
35049,5
35051,4
35053,4
35055,2
35057,1
90035,0
35059,0
35061,10
36001,15
36003,3
36005,574
36007,17
36009,8
36011,4
36013,14
36015,3
36017,6
36019,7
36021,4
36023,0
36025,4
36027,33
36029,146
36031,0
36033,0
36035,6
36037,3
36039,3
36041,0
36043,0
36045,2
36047,1026
36049,4
36051,2
36053,3
36055,55
36057,13
36059,226
36061,484
36063,28
36065,21
36067,36
36069,4
36071,85
36073,2
36075,1
36077,4
80036,34
36079,5
36081,933
36083,6
36085,197
36087,57
36091,19
36093,16
36095,4
36097,2
36099,3
36089,11
36101,6
36103,262
36105,12
36107,5
36109,8
36111,21
36113,2
36115,3
36117,3
36119,156
36121,2
36123,0
37001,41
37003,9
37005,1
37007,3
37009,1
37011,0
37013,14
37015,2
37017,1
37019,18
37021,21
37023,15
37025,16
37027,26
37029,0
37031,7
37033,4
37035,20
37037,11
37039,1
37041,0
37043,0
37045,6
37047,8
37049,9
37051,25
37053,1
37055,2
37057,27
37059,9
37061,5
37063,15
37065,12
37067,29
37069,6
37071,44
37073,1
37075,0
37077,4
37079,5
37081,140
37083,12
37085,17
37087,9
37089,17
37091,3
37093,1
37095,0
37097,15
37099,7
37101,22
37103,3
37105,4
37107,7
37109,14
37113,8
37115,4
37117,2
37111,2
37119,76
37121,0
37123,7
37125,15
37127,13
37129,14
37131,30
37133,9
37135,8
37137,4
37139,2
37141,12
37143,2
37145,3
37147,9
37149,2
37151,23
37153,3
37155,22
37157,45
37159,18
37161,10
37163,17
37165,8
37167,20
37169,13
37171,18
37173,2
37175,5
37177,0
90037,0
37179,18
37181,5
37183,197
37185,2
37187,1
37189,2
37191,18
37193,8
37195,24
37197,2
37199,4
38001,0
38003,0
38005,0
38007,0
38009,0
38011,0
38013,0
38015,5
38017,8
38019,0
38021,1
38023,0
38025,0
38027,0
38029,1
38031,0
38033,1
38035,2
38037,0
38039,0
38041,0
38043,0
38045,0
38047,0
38049,1
38051,0
38053,0
38057,1
38059,6
38061,0
38063,1
38065,1
38067,0
38069,1
38071,0
38073,1
38075,1
38077,1
38079,0
38081,1
38083,0
38085,1
38087,0
38089,2
38091,0
38093,2
38095,0
38097,0
90038,1
38099,1
38101,7
38103,0
38105,2
69,0
39001,7
39003,12
39005,5
39007,16
39009,6
39011,2
39013,11
39015,3
39017,35
39019,3
39021,5
39023,27
39025,23
39027,6
39029,9
39031,0
39033,11
39035,142
39037,7
39039,5
39041,6
39043,4
39045,8
39047,3
39049,75
39051,8
39053,4
39055,5
39057,13
39059,5
39061,72
39063,6
39065,4
39067,0
39069,2
39071,6
39073,5
39075,4
39077,12
39079,0
39081,12
39083,5
39085,18
39087,4
39089,12
39091,1
39093,30
39095,54
39097,4
39099,17
39101,2
39103,12
39105,4
39107,1
39109,18
39111,3
39113,45
39115,1
39117,0
39119,10
39121,1
39123,6
39125,3
39127,1
39129,4
39131,2
39133,16
39135,7
39137,4
39139,8
39141,18
39143,7
39145,6
39147,9
39149,5
39151,38
39153,78
39155,21
39157,9
90039,1
39159,2
39161,1
39163,3
39165,14
39167,4
39169,5
39171,4
39173,16
39175,3
40001,17
40003,2
40005,13
40007,0
40009,17
40011,10
40013,16
40015,31
40017,73
40019,48
40021,31
40023,7
40025,0
40027,128
40029,1
40031,48
40033,3
40035,7
40037,37
40039,29
40041,28
40043,8
40045,2
40047,50
40049,25
40051,45
40053,0
40055,4
40057,1
40059,2
40061,6
40063,12
40065,12
40067,2
40069,15
40071,46
40073,14
40075,8
40077,4
40079,20
40081,16
40083,28
40085,9
40093,10
40095,11
40097,30
40087,21
40089,24
40091,24
40099,16
40101,60
40103,6
40105,2
40107,10
40109,441
40111,30
40113,23
40115,19
80040,0
40117,16
40119,24
40121,32
40123,24
40125,47
40127,6
40129,5
40131,55
40133,30
40135,19
40137,34
40139,8
40141,3
40143,323
90040,0
40145,30
40147,19
40149,12
40151,6
40153,15
41001,7
41003,3
41005,33
41007,2
41009,5
41011,13
41013,2
41015,3
41017,14
41019,15
41021,0
41023,3
41025,2
41027,1
41029,18
41031,4
41033,15
41035,4
41037,1
41039,17
41041,0
41043,9
41045,2
41047,15
41049,1
41051,45
41053,10
41055,1
41057,1
41059,2
90041,0
41061,4
41063,1
41065,2
41067,17
41069,0
41071,11
42001,21
42003,177
42005,15
42007,26
42009,5
42011,93
42013,25
42015,10
42017,116
42019,36
42021,24
42023,1
42025,16
42027,11
42029,52
42031,8
42033,23
42035,7
42037,10
42039,11
42041,29
42043,45
42045,94
42047,3
42049,26
42051,40
42053,0
42055,35
42057,1
42059,6
42061,4
42063,12
42065,5
42067,2
42069,37
42071,79
42073,22
42075,21
42077,73
42079,64
42081,30
42083,5
42085,14
42087,9
42089,34
42091,110
42093,3
42095,50
42097,23
42099,15
42101,350
42103,6
42105,2
42107,24
42109,3
42111,16
42113,4
42115,6
42117,10
90042,0
42119,5
42121,9
42123,3
42125,33
42127,11
42129,71
42131,6
42133,61
72001,0
72003,0
72005,0
72007,0
72009,0
72011,0
72013,0
72015,0
72017,0
72019,0
72021,0
72023,0
72025,0
72027,0
72029,0
72031,0
72033,0
72035,0
72037,0
72039,0
72041,0
72043,0
72045,0
72047,0
72049,0
72051,0
72053,0
72054,0
72055,0
72057,0
72059,0
72061,0
72063,0
72065,0
72067,0
72069,0
72071,0
72073,0
72075,0
72077,0
72079,0
72081,0
72083,0
72085,0
72087,0
72089,0
72091,0
72093,0
72095,0
72097,0
72099,0
72101,0
72103,0
72105,0
72107,0
72888,0
72109,0
72111,0
72113,0
72115,0
72117,0
72119,0
72121,0
72123,0
72125,0
72127,0
72129,0
72131,0
72133,0
72135,0
72137,0
72139,0
72999,273
72141,0
72143,0
72145,0
72147,0
72149,0
72151,0
72153,0
44001,11
44003,44
44005,7
44007,131
44009,12
45001,6
45003,13
45005,0
45007,56
45009,3
45011,8
45013,20
45015,24
45017,0
45019,48
45021,17
45023,10
45025,7
45027,9
45029,14
45031,9
45033,6
45035,32
45037,4
45039,5
45041,31
45043,6
45045,124
45047,14
45049,9
45051,40
45053,4
45055,15
45057,22
45059,10
45061,2
45063,49
45067,8
45069,3
45065,2
45071,9
45073,10
45075,27
45077,27
45079,47
45081,3
45083,94
45085,28
90045,0
45087,9
45089,7
45091,44
46003,0
46005,1
46007,0
46009,2
46011,0
46013,3
46015,0
46017,0
46019,0
46021,0
46023,1
46025,0
46027,0
46029,4
46031,0
46033,0
46035,5
46037,1
46039,1
46041,1
46043,0
46045,1
46047,0
46049,0
46051,4
46053,1
46055,0
46057,2
46059,0
46061,0
46063,0
46065,3
46067,3
46069,0
46071,0
46073,0
46075,0
46077,2
46079,1
46081,2
46083,0
46085,1
46091,1
46087,1
46089,0
46095,0
46097,0
46099,20
46101,1
46102,0
46103,2
46105,0
46107,0
46109,3
46111,0
46115,1
46117,0
46119,0
46121,1
46123,1
46125,3
90046,0
46127,4
46129,1
46135,2
46137,0
47001,15
47003,9
47005,1
47007,1
47009,12
47011,8
47013,3
47015,2
47019,4
47021,12
47023,3
47025,5
47027,1
47029,4
47031,6
47035,6
47037,60
47041,5
47039,2
47043,2
47045,3
47047,4
47049,3
47051,4
47053,3
47055,1
47057,4
47059,9
47061,4
47063,9
47065,28
47067,0
47069,0
47071,3
47073,12
47075,2
47077,2
47079,0
47081,5
47083,1
47085,4
47087,0
47089,7
47091,0
47093,48
47095,0
47097,1
47099,3
47101,1
47103,1
47105,4
47111,4
47113,11
47115,3
47117,2
47119,8
47107,7
47109,1
47121,4
47123,5
47125,11
47127,1
47129,2
47131,0
80047,3
47133,4
47135,1
47137,0
47139,2
47141,4
47143,2
47145,8
47147,11
47149,44
47151,2
47153,2
47155,11
47157,115
47159,3
47161,4
47163,16
47165,31
47169,0
90047,6
47171,2
47173,0
47175,3
47177,6
47179,9
47181,5
47183,4
47185,3
47187,13
47189,23
48001,12
48003,1
48005,25
48007,4
48009,1
48011,0
48013,12
48015,6
48017,2
48019,3
48021,13
48023,1
48025,8
48027,59
48029,581
48031,2
48033,0
48035,3
48037,31
48039,107
48041,35
48043,6
48045,1
48047,4
48049,6
48051,11
48053,4
48055,11
48057,3
48059,1
48061,116
48063,1
48065,0
48067,4
48069,3
48071,5
48073,16
48075,1
48077,0
48079,1
48081,1
48083,2
48085,95
48087,0
48089,5
48091,32
48093,0
48095,1
48097,8
48099,10
48101,0
48103,0
48105,0
48107,3
48109,4
48111,2
48113,551
48115,0
48123,2
48117,3
48119,1
48121,100
48125,0
48127,10
48129,2
48131,4
48133,6
48135,32
48137,2
48141,298
48139,35
48143,2
48145,3
48147,9
48149,8
48151,1
48153,1
48155,2
48157,101
48159,2
48161,5
48163,8
48165,2
48167,68
48169,3
48171,2
48173,0
48175,0
48177,6
48179,3
48181,29
48183,45
48185,7
48187,21
48189,3
48191,0
48193,1
48195,5
48197,0
48199,16
48201,1125
48203,14
48205,0
48207,5
48209,23
48211,0
48213,24
48215,186
48217,14
48219,4
48221,14
48223,8
48225,10
48227,3
48229,0
48231,24
48233,2
48235,0
48237,1
48239,2
48241,11
48243,3
48245,78
48247,2
48249,19
48251,48
48253,5
48255,6
48257,38
48259,11
48261,0
48263,1
48265,5
48267,0
48269,0
48271,0
48273,11
48275,2
48283,6
48277,9
48279,3
48281,4
48285,5
48287,3
48289,6
48291,21
48293,13
48295,1
48297,2
48299,4
48301,0
48303,19
48305,1
48313,4
48315,6
48317,0
48319,1
48321,17
48323,46
48307,4
48309,33
48311,0
48325,10
48327,2
48329,20
48331,9
48333,1
48335,1
48337,6
48339,111
48341,4
48343,7
