FIPS,Deaths
13013,23
13015,35
13017,8
13019,5
13021,75
13023,2
13025,11
13027,3
13029,8
13031,29
13033,12
13035,15
13037,0
13039,6
13043,8
13045,30
13047,8
13049,7
13051,89
13053,5
13055,8
13057,63
13059,28
13061,0
13063,112
13065,3
13067,165
13069,22
13071,23
13073,22
13075,3
13077,59
13079,4
13081,23
13083,4
13085,12
13089,210
13087,5
13091,5
13093,6
13095,26
13097,46
13099,4
13101,3
13103,9
13105,11
13107,4
13109,7
13111,14
13113,32
13115,38
13117,45
13119,7
13121,292
13123,13
13125,2
13127,18
13129,15
13131,7
13133,10
13135,221
13137,18
13139,83
13141,10
13143,9
13145,12
13147,6
13149,6
13151,61
13153,43
13155,5
13157,15
13159,6
13163,11
13165,5
13167,3
13169,14
13171,8
13173,1
13175,13
13177,7
13179,14
13181,7
13183,1
13185,27
13187,16
13193,8
13195,9
13197,6
13189,7
13191,1
13199,29
13201,4
13205,8
13207,11
13209,0
13211,13
13213,18
13215,116
13217,59
13219,11
13221,3
80013,115
13223,46
13225,12
13227,9
13229,5
13231,10
13233,18
13235,6
13237,9
13239,1
13241,5
13243,2
13245,85
13247,29
13249,1
13251,9
13253,1
13255,36
13257,7
13259,4
13261,11
13263,1
13265,1
13267,7
13269,2
13271,5
13273,6
13275,11
13277,7
13279,13
13281,7
13283,7
13285,32
13287,7
13289,8
13291,8
13293,17
13295,10
13297,41
13299,30
13301,8
13303,19
13305,13
13307,0
13309,1
13311,6
13313,26
13315,3
13317,9
13319,4
13321,6
99999,0
66,8
15001,0
15003,39
15007,1
15009,21
80015,0
90015,0
16001,37
16003,1
16005,14
16007,0
16009,2
16011,13
16013,2
16015,0
16017,11
16019,23
16021,1
16023,0
16025,0
16027,23
16029,1
16031,2
16033,0
16035,2
16037,0
16039,5
16041,2
16043,0
16045,5
16049,1
16051,9
16053,2
16055,27
16057,4
16059,0
16061,4
16063,0
16065,6
16067,4
16069,3
16071,1
16073,5
16075,5
16077,1
16079,2
16081,0
16083,5
90016,0
16085,1
16087,0
17001,10
17003,3
17005,0
17007,4
17009,0
17011,10
17013,0
17015,3
17017,5
17019,22
17021,5
17023,3
17025,2
17027,2
17029,8
17031,951
17033,3
17035,1
17039,6
17037,8
17041,1
17043,108
17045,3
17047,2
17049,3
17051,3
17053,3
17055,10
17057,15
17059,0
17061,1
17063,13
17065,0
17067,2
17069,0
17071,0
17073,12
17075,6
17077,4
17079,1
17081,6
17083,4
17085,2
17087,4
17089,77
17091,25
17093,10
17095,20
17099,28
17097,82
17101,1
17103,9
17105,10
17107,9
17115,23
17117,8
17119,68
17121,5
17123,4
17125,4
17127,7
17109,10
17111,26
17113,26
17129,4
17131,1
17133,11
17135,6
17137,6
17139,4
17141,10
80017,0
17143,68
17145,3
17147,0
17149,3
17151,1
17153,1
17155,0
17157,9
17159,2
17161,34
17165,9
17167,19
17169,2
17171,0
17173,3
17163,51
17175,2
17177,10
17179,59
90017,173
17181,3
17183,20
17185,0
17187,4
17189,2
17191,5
17193,1
17195,26
17197,125
17199,13
17201,53
17203,20
18001,6
18003,49
18005,9
18007,1
18009,5
18011,15
18013,3
18015,2
18017,8
18019,11
18021,3
18023,0
18025,3
18027,3
18033,7
18029,11
18031,4
18035,10
18037,6
18039,36
18041,7
18043,10
18045,5
18047,0
18049,4
18051,11
18053,19
18055,5
18057,16
18059,11
18061,9
18063,16
18065,13
18067,27
18069,4
18071,7
18073,9
18075,4
18077,9
18079,5
18081,22
18083,5
18085,7
18087,2
18091,23
18089,120
18093,9
18095,23
18097,120
18099,10
18101,1
18103,5
18105,11
18107,6
18109,15
18111,4
18113,7
18115,0
18117,4
18119,3
18121,0
18123,2
18125,2
18127,51
18129,3
18131,2
18133,1
18135,6
18137,9
18139,3
18143,5
18145,7
18147,1
18141,46
18149,4
18151,4
18153,3
18155,0
18157,24
18159,5
18161,0
18163,20
18165,2
18167,23
18169,6
18171,1
18173,4
18175,6
18177,10
18179,6
18181,1
18183,4
19001,4
19003,0
19005,5
19007,2
19009,1
19011,1
19013,18
19015,4
19017,6
19019,4
19021,4
19023,4
19025,2
19027,4
19029,3
19031,0
19033,9
19035,3
19037,3
19039,4
19041,2
19043,3
19045,9
19047,5
19049,9
19051,1
19053,0
19055,2
19057,6
19059,5
19061,15
19063,0
19065,7
19067,2
19069,2
19071,0
19073,0
19075,3
19077,4
19079,8
19081,5
19083,5
19085,4
19087,0
19089,1
19091,1
19093,3
19095,1
19097,4
19099,6
19101,3
19103,12
19105,3
19107,2
19109,11
19111,3
19113,26
19115,8
19117,2
19119,0
19121,1
19123,5
19125,7
19127,4
19129,3
19131,2
19133,4
19135,1
19137,2
19139,13
19141,3
19143,2
19145,3
19147,2
19149,3
19151,3
19153,87
19155,28
19157,5
19159,4
19161,1
19163,37
19165,4
19167,5
19169,3
19171,6
19173,0
90019,0
19175,3
19177,0
19179,14
19181,16
19183,4
19185,2
19187,7
19189,1
19191,8
19193,18
19195,1
19197,7
20001,4
20003,0
20005,1
20009,1
20011,2
20013,2
20015,6
20017,0
20019,0
20021,6
20023,1
20025,0
20027,2
20031,5
20033,2
20035,11
20037,7
20039,1
20041,6
20043,1
20045,6
20047,0
20049,0
20051,0
20053,2
20055,1
20057,9
20059,5
20061,5
20063,0
20065,2
20067,1
20069,0
20071,0
20075,0
20079,9
20081,0
20083,1
20085,1
20087,3
20089,2
20091,19
20095,2
20099,2
20101,0
20103,15
20105,1
20107,0
20109,0
20111,7
20115,0
20117,2
20113,0
20119,2
20121,1
20123,0
20125,13
20127,2
20129,0
20131,0
20133,13
20135,1
20137,0
20139,6
20141,1
20143,0
80020,0
20147,1
20149,3
20151,1
20155,0
20157,0
20159,0
20161,10
20165,1
20167,1
20169,10
20171,2
20173,73
20175,7
20177,23
20179,2
20181,1
20183,1
20185,0
20189,1
20191,3
20193,3
20195,0
90020,0
20199,0
20201,2
20203,0
20205,0
20207,0
20209,17
21001,5
21003,20
21005,7
21007,4
21009,23
21011,6
21013,21
21015,51
21017,12
21019,32
21021,37
21023,3
21025,3
21027,7
21029,29
21031,2
21033,9
21035,12
21037,24
21039,6
21041,9
21043,12
21045,1
21047,29
21049,11
21051,19
21053,5
21055,6
21057,3
21059,30
21061,6
21063,0
21065,9
21067,81
21069,10
21071,28
21073,19
21075,8
21077,11
21079,24
21081,6
21083,22
21085,10
21087,3
21089,38
21091,1
21093,64
21095,16
21097,16
21099,16
21101,19
21103,10
21105,5
21107,21
21109,3
21111,398
21113,14
21115,17
21117,54
21119,6
21121,27
21123,10
21125,48
21127,5
21129,7
21131,6
21133,16
21135,8
21137,20
21139,5
21141,17
21143,7
21151,25
21153,16
21155,14
21157,9
21159,9
21161,10
21145,59
21147,11
21149,2
21163,9
21165,4
21167,18
21169,7
21171,6
21173,6
21175,2
21177,17
21179,17
21181,2
21183,7
21185,14
21187,5
21189,6
21191,4
21193,28
21195,43
21197,10
21199,24
21201,1
21203,9
21205,7
21207,6
21209,8
21211,22
21213,12
21215,11
21217,19
21219,2
21221,7
21223,4
90021,0
21225,2
21227,38
21229,7
21231,8
21233,3
21235,36
21237,2
21239,17
22001,10
22003,6
22005,20
22007,2
22009,5
22011,13
22013,8
22015,44
22017,75
22019,85
22021,4
22023,1
22025,4
22027,6
22029,5
22031,7
22033,86
22035,4
22037,6
22039,14
22041,2
22043,6
22045,10
22047,9
22049,3
22051,54
22053,13
22059,3
22055,26
22057,6
22061,4
22063,26
22065,7
22067,11
22069,13
22071,30
22073,34
80022,0
22075,3
22077,5
22079,24
22081,2
22083,7
22085,10
22087,6
22089,9
22091,4
22093,1
22095,8
22097,16
22099,5
22101,19
22103,34
22105,30
22107,2
22109,22
90022,0
22111,4
22113,17
22115,8
22117,12
22119,19
22121,8
22123,2
22125,3
22127,6
23001,23
23003,2
23005,16
23007,3
23009,4
23011,20
23013,1
23015,1
80023,0
23017,12
23019,8
23021,5
23023,5
23025,4
90023,0
23027,2
23029,2
23031,14
24001,12
24003,107
24005,374
24510,337
24009,14
24011,10
24013,38
24015,30
24017,53
24019,19
24021,58
24023,4
24025,55
24027,30
24029,9
24031,192
24033,244
24035,13
24039,9
24037,16
24041,10
24043,75
24045,30
24047,14
25001,34
25003,10
25005,140
25009,141
25011,9
25013,128
25015,23
25017,168
25021,84
25023,86
25025,86
90025,0
25027,119
26001,8
26003,1
26005,31
26007,12
26009,9
26011,5
26013,5
26015,22
26017,56
26019,4
26021,44
26023,10
26025,66
26027,13
26029,8
26031,8
26033,6
26035,12
26037,19
26039,9
26041,10
26043,5
26045,53
26047,3
26049,193
26051,16
26053,2
26055,27
26057,17
26059,20
26061,1
26063,20
26065,99
26067,10
26069,7
26071,2
26073,23
26075,55
26077,75
26079,8
26081,128
26083,0
26085,4
26087,79
26089,3
26091,41
26093,42
26095,3
26097,0
26099,455
26101,1
26103,5
26105,10
26107,13
26109,6
26111,25
26113,9
26115,58
26117,24
26119,3
26121,50
26123,15
26125,358
26127,10
26129,9
26131,1
26133,7
26135,11
26137,14
26139,72
80026,4
26141,6
26143,18
26145,93
26151,42
26153,0
26155,26
26147,177
26149,15
26157,37
90026,0
26159,32
26161,51
26163,877
26165,27
27001,3
27003,67
27005,14
27007,8
27009,7
27011,1
27013,7
27015,3
27017,7
27019,6
27021,8
27023,3
27025,7
27027,5
27029,2
27031,0
27033,3
27035,11
27037,74
27041,12
27043,2
27045,2
27047,8
27049,5
27051,0
27053,167
27055,2
27057,1
27059,10
27061,14
27063,2
27065,8
27067,10
27069,1
27071,5
27073,6
27075,2
27077,2
27079,5
27081,1
27083,8
27087,2
27089,2
27091,4
27085,12
27093,8
27095,7
27097,13
27099,2
27101,1
27103,3
27105,1
27107,1
27109,14
27111,11
27113,3
27115,7
27117,2
27119,9
27121,1
27123,87
27125,2
27127,11
27129,5
27131,17
27133,5
27135,3
27139,23
27141,19
27143,0
27137,48
27145,23
27147,4
27149,3
27151,0
27153,2
27155,0
90027,25
27157,0
27159,2
27161,6
27163,34
27165,1
27167,2
27169,1
27171,28
27173,3
28001,5
28003,10
28005,9
28007,4
28009,1
28011,10
28013,4
28015,5
28017,8
28019,2
28021,1
28023,9
28025,4
28027,13
28029,9
28031,2
28033,33
28035,17
28037,4
28039,3
28041,0
28043,10
28045,13
28047,36
28049,32
28051,4
28053,6
28055,0
28057,2
28059,22
28061,3
28063,1
28065,2
28067,19
28069,5
28071,6
28073,8
28075,15
28077,3
28079,3
28081,15
28083,7
28085,9
28087,12
28089,25
28091,2
28093,13
28095,9
28097,5
28099,10
28101,10
28103,5
28105,5
28107,15
28109,16
28111,4
28113,12
28115,4
28117,2
28119,2
28121,17
28123,4
28125,0
28127,11
28129,3
28131,4
28133,5
28135,2
28137,11
28139,3
28141,2
28143,3
90028,0
28145,2
28147,6
28149,8
28151,5
28153,1
28155,2
28157,5
28159,6
28161,2
28163,8
29001,3
29003,3
29005,0
29007,0
29009,3
29011,3
29013,7
29015,8
29017,2
29019,13
29021,10
29023,14
29025,4
29027,7
29029,7
29031,8
29033,0
29035,3
29037,24
29039,3
29041,2
29043,13
29045,1
29047,23
29049,1
29051,13
29053,1
29055,8
29057,4
29059,4
29061,0
29063,5
29065,1
29067,4
29069,31
29071,30
29073,7
29075,0
29077,44
29079,0
29081,0
29083,4
29085,2
29087,4
29089,2
29091,3
29093,2
29095,82
29097,18
29099,38
29101,11
29103,1
29105,3
29107,3
29109,14
29111,12
29113,14
29115,1
29117,5
29121,2
29123,0
29125,1
29127,10
29119,2
29129,0
29131,5
29133,4
29135,3
29137,2
29139,1
29141,4
29143,0
29145,13
29147,1
29149,2
29151,3
29153,8
29155,11
29157,4
29159,1
29161,9
29163,4
29165,5
29167,6
29169,8
29171,1
29173,1
29175,1
29177,3
29179,0
29181,2
29195,3
29197,4
29199,1
29201,10
29203,2
29205,0
29183,49
29185,1
29187,11
29189,267
29510,89
29186,2
29207,5
29209,10
29211,0
29213,8
29215,1
90029,0
29217,9
29219,5
29221,5
29223,4
29225,1
29227,1
29229,4
30001,3
30003,5
30005,0
30007,0
30009,5
30011,0
30013,20
30015,1
30017,3
30019,1
30021,2
30023,2
30025,0
30027,10
30029,22
30031,10
30033,0
30035,13
30037,0
30039,0
30041,6
30043,0
30045,0
30047,10
30049,21
30051,0
30053,4
30057,1
30055,0
30059,0
30061,0
30063,12
30065,4
30067,10
30069,0
30071,2
30073,1
30075,0
30077,4
30079,0
30081,16
30083,3
30085,2
30087,6
30089,6
30091,0
30093,6
30095,1
30097,0
30099,1
30101,1
30103,0
90030,0
30105,7
30107,2
30109,0
30111,33
31001,8
31003,1
31005,0
31007,0
31009,0
31011,0
31013,0
31015,0
31017,0
31019,2
31021,1
31023,0
31025,0
31027,0
31029,2
31031,1
31033,0
31035,0
31037,1
31039,4
31041,1
31043,8
31047,0
31051,1
31053,7
31055,94
31057,0
31061,1
31063,0
31065,1
31067,0
31069,0
31073,1
31075,0
31079,7
31081,1
31083,0
31085,0
31087,1
31089,1
31091,0
31095,0
31097,1
31099,0
31101,4
31103,0
31107,0
31109,12
31111,8
31113,0
31115,0
31119,2
31117,0
31121,1
31125,0
31127,2
31129,10
31131,3
31133,0
31135,0
31137,1
31139,0
31141,3
31143,0
31145,4
31147,2
31149,0
31153,26
31155,2
31159,6
31163,0
31165,0
31167,2
31169,0
31171,0
31173,1
90031,13
31177,4
31181,3
31183,0
31185,2
32510,9
32001,0
32003,545
32005,3
32007,5
32009,0
32011,0
32013,1
32015,1
32017,2
32019,8
32021,1
32023,13
32027,1
32029,0
90032,0
32031,39
32033,1
33001,10
33003,5
33005,8
33007,5
33009,7
33011,61
33013,12
33015,54
33017,20
33019,5
34001,117
34003,248
34005,110
34007,156
34009,27
34011,64
34013,313
34015,99
34017,279
34019,17
34021,73
34023,260
34025,216
34027,109
34029,293
34031,229
34033,21
34035,59
34037,29
90034,0
34039,200
34041,20
35001,80
35003,0
35005,18
35006,19
35009,15
35011,2
35013,89
35015,23
35017,7
35019,2
35021,1
35023,0
35025,46
35027,2
35028,1
35029,16
35031,32
35033,1
35035,20
35037,2
35039,10
35041,9
35045,48
35047,6
35043,39
35049,7
35051,7
35053,8
35055,4
35057,1
90035,0
35059,1
35061,20
36001,21
36003,5
36005,688
36007,27
36009,13
36011,4
36013,20
36015,5
36017,7
36019,7
36021,8
36023,0
36025,4
36027,36
36029,190
36031,0
36033,0
36035,7
36037,6
36039,7
36041,0
36043,0
36045,5
36047,1281
36049,6
36051,4
36053,4
36055,106
36057,17
36059,251
36061,574
36063,58
36065,34
36067,45
36069,5
36071,94
36073,2
36075,2
36077,4
80036,52
36079,5
36081,1128
36083,9
36085,254
36087,63
36091,23
36093,24
36095,5
36097,2
36099,3
36089,11
36101,6
36103,306
36105,15
36107,6
36109,10
36111,27
36113,2
36115,3
36117,4
36119,182
36121,3
36123,0
37001,64
37003,10
37005,1
37007,3
37009,1
37011,0
37013,14
37015,3
37017,2
37019,19
37021,30
37023,21
37025,25
37027,32
37029,0
37031,10
37033,6
37035,28
37037,14
37039,15
37041,1
37043,0
37045,10
37047,9
37049,14
37051,35
37053,1
37055,2
37057,35
37059,10
37061,10
37063,21
37065,13
37067,37
37069,8
37071,61
37073,1
37075,0
37077,7
37079,5
37081,158
37083,15
37085,24
37087,10
37089,20
37091,4
37093,2
37095,1
37097,26
37099,8
37101,34
37103,12
37105,7
37107,12
37109,15
37113,12
37115,5
37117,7
37111,2
37119,105
37121,0
37123,10
37125,18
37127,26
37129,17
37131,31
37133,15
37135,8
37137,4
37139,5
37141,12
37143,4
37145,7
37147,19
37149,2
37151,29
37153,8
37155,36
37157,59
37159,24
37161,17
37163,22
37165,10
37167,23
37169,13
37171,26
37173,2
37175,6
37177,0
90037,0
37179,26
37181,6
37183,204
37185,2
37187,1
37189,2
37191,21
37193,10
37195,32
37197,6
37199,4
38001,0
38003,0
38005,1
38007,0
38009,0
38011,0
38013,1
38015,6
38017,13
38019,0
38021,1
38023,0
38025,0
38027,0
38029,1
38031,0
38033,1
38035,2
38037,0
38039,0
38041,0
38043,0
38045,0
38047,2
38049,2
38051,0
38053,1
38057,1
38059,7
38061,0
38063,2
38065,1
38067,0
38069,1
38071,0
38073,1
38075,1
38077,1
38079,0
38081,1
38083,0
38085,1
38087,0
38089,2
38091,0
38093,2
38095,0
38097,0
90038,1
38099,3
38101,9
38103,0
38105,4
69,0
39001,8
39003,17
39005,11
39007,22
39009,7
39011,4
39013,15
39015,7
39017,44
39019,3
39021,5
39023,29
39025,29
39027,8
39029,11
39031,2
39033,12
39035,203
39037,10
39039,6
39041,9
39043,11
39045,10
39047,3
39049,124
39051,8
39053,4
39055,7
39057,15
39059,6
39061,95
39063,9
39065,4
39067,1
39069,2
39071,7
39073,6
39075,5
39077,13
39079,2
39081,16
39083,7
39085,34
39087,5
39089,24
39091,1
39093,45
39095,73
39097,8
39099,26
39101,3
39103,18
39105,4
39107,1
39109,20
39111,4
39113,59
39115,2
39117,1
39119,12
39121,1
39123,6
39125,4
39127,1
39129,5
39131,3
39133,22
39135,10
39137,6
39139,16
39141,21
39143,10
39145,9
39147,13
39149,7
39151,56
39153,119
39155,33
39157,13
90039,2
39159,3
39161,1
39163,4
39165,18
39167,4
39169,13
39171,5
39173,21
39175,3
40001,19
40003,2
40005,14
40007,0
40009,21
40011,12
40013,23
40015,40
40017,89
40019,65
40021,35
40023,12
40025,1
40027,157
40029,1
40031,60
40033,3
40035,7
40037,46
40039,34
40041,32
40043,8
40045,3
40047,61
40049,27
40051,52
40053,0
40055,5
40057,3
40059,4
40061,7
40063,12
40065,12
40067,5
40069,17
40071,48
40073,17
40075,10
40077,4
40079,23
40081,18
40083,36
40085,11
40093,13
40095,11
40097,34
40087,25
40089,29
40091,27
40099,20
40101,71
40103,7
40105,4
40107,12
40109,544
40111,34
40113,26
40115,24
80040,0
40117,20
40119,29
40121,41
40123,30
40125,52
40127,8
40129,5
40131,74
40133,39
40135,25
40137,37
40139,10
40141,3
40143,399
90040,0
40145,36
40147,29
40149,14
40151,7
40153,18
41001,8
41003,6
41005,48
41007,2
41009,8
41011,17
41013,4
41015,4
41017,20
41019,22
41021,0
41023,5
41025,2
41027,3
41029,32
41031,10
41033,20
41035,18
41037,1
41039,25
41041,1
41043,21
41045,5
41047,33
41049,2
41051,77
41053,11
41055,1
41057,2
41059,4
90041,0
41061,4
41063,1
41065,2
41067,26
41069,0
41071,14
42001,33
42003,260
42005,28
42007,34
42009,9
42011,131
42013,41
42015,12
42017,169
42019,48
42021,38
42023,0
42025,20
42027,15
42029,80
42031,9
42033,33
42035,11
42037,10
42039,15
42041,42
42043,56
42045,153
42047,4
42049,38
42051,56
42053,0
42055,46
42057,1
42059,7
42061,8
42063,17
42065,8
42067,7
42069,54
42071,121
42073,28
42075,30
42077,92
42079,82
42081,40
42083,10
42085,18
42087,11
42089,51
42091,168
42093,6
42095,67
42097,33
42099,16
42101,553
42103,6
42105,2
42107,40
42109,5
42111,27
42113,4
42115,9
42117,14
90042,0
42119,6
42121,13
42123,5
42125,42
42127,14
42129,94
42131,13
42133,90
72001,0
72003,0
72005,0
72007,0
72009,0
72011,0
72013,0
72015,0
72017,0
72019,0
72021,0
72023,0
72025,0
72027,0
72029,0
72031,0
72033,0
72035,0
72037,0
72039,0
72041,0
72043,0
72045,0
72047,0
72049,0
72051,0
72053,0
72054,0
72055,0
72057,0
72059,0
72061,0
72063,0
72065,0
72067,0
72069,0
72071,0
72073,0
72075,0
72077,0
72079,0
72081,0
72083,0
72085,0
72087,0
72089,0
72091,0
72093,0
72095,0
72097,0
72099,0
72101,0
72103,0
72105,0
72107,0
72888,0
72109,0
72111,0
72113,0
72115,0
72117,0
72119,0
72121,0
72123,0
72125,0
72127,0
72129,0
72131,0
72133,0
72135,0
72137,0
72139,0
72999,468
72141,0
72143,0
72145,0
72147,0
72149,0
72151,0
72153,0
44001,14
44003,49
44005,8
44007,163
44009,15
45001,6
45003,22
45005,0
45007,67
45009,3
45011,9
45013,26
45015,33
45017,1
45019,58
45021,21
45023,11
45025,9
45027,12
45029,17
45031,15
45033,7
45035,37
45037,6
45039,9
45041,39
45043,7
45045,151
45047,14
45049,8
45051,51
45053,6
45055,18
45057,25
45059,10
45061,7
45063,59
45067,9
45069,6
45065,2
45071,14
45073,12
45075,36
45077,34
45079,73
45081,5
45083,116
45085,34
90045,0
45087,8
45089,9
45091,52
46003,0
46005,1
46007,0
46009,2
46011,0
46013,5
46015,1
46017,0
46019,0
46021,0
46023,1
46025,0
46027,0
46029,5
46031,0
46033,0
46035,5
46037,1
46039,1
46041,3
46043,0
46045,2
46047,1
46049,0
46051,4
46053,1
46055,0
46057,2
46059,0
46061,0
46063,0
46065,5
46067,4
46069,0
46071,0
46073,0
46075,0
46077,4
46079,3
46081,2
46083,0
46085,1
46091,1
46087,1
46089,0
46093,0
46095,0
46097,1
46099,29
46101,4
46102,0
46103,11
46105,0
46107,0
46109,5
46111,0
46115,1
46117,0
46119,0
46121,4
46123,1
46125,4
90046,0
46127,4
46129,0
46135,6
46137,0
47001,16
47003,10
47005,2
47007,1
47009,15
47011,12
47013,3
47015,3
47019,7
47021,13
47023,3
47025,6
47027,0
47029,6
47031,10
47035,16
47037,80
47041,5
47039,2
47043,6
47045,5
47047,10
47049,4
47051,4
47053,5
47055,2
47057,3
47059,12
47061,5
47063,11
47065,37
47067,0
47069,1
47071,4
47073,17
47075,2
47077,3
47079,0
47081,5
47083,1
47085,7
47087,1
47089,7
47091,1
47093,54
47095,0
47097,4
47099,9
47101,1
47103,4
47105,5
47111,4
47113,11
47115,3
47117,2
47119,10
47107,10
47109,1
47121,4
47123,7
47125,14
47127,1
47129,2
47131,1
80047,6
47133,4
47135,1
47137,0
47139,3
47141,8
47143,2
47145,9
47147,12
47149,57
47151,2
47153,2
47155,12
47157,172
47159,4
47161,4
47163,29
47165,36
47167,0
47169,0
90047,8
47171,2
47173,0
47175,3
47177,7
47179,16
47181,4
47183,7
47185,8
47187,14
47189,29
48001,20
48003,1
48005,29
48007,6
48009,1
48011,0
48013,12
48015,9
48017,2
48019,4
48021,18
48023,2
48025,9
48027,75
48029,674
48031,2
48033,0
48035,4
48037,39
48039,138
48041,38
48043,6
48045,2
48047,4
48049,8
48051,13
48053,6
48055,13
48057,5
48059,2
48061,161
48063,3
48065,0
48067,6
48069,3
48071,6
48073,19
48075,1
48077,0
48079,1
48081,2
48083,3
48085,111
48087,0
48089,7
48091,38
48093,0
48095,1
48097,9
48099,10
48101,0
48103,0
48105,0
48107,3
48109,4
48111,4
48113,653
48115,1
48123,2
48117,3
48119,2
48121,117
48125,0
48127,14
48129,2
48131,4
48133,7
48135,42
48137,2
48141,362
48139,40
48143,3
48145,3
48147,10
48149,13
48151,1
48153,1
48155,2
48157,122
48159,2
48161,6
48163,10
48165,3
48167,83
48169,3
48171,3
48173,0
48175,0
48177,6
48179,4
48181,31
48183,48
48185,9
48187,28
48189,4
48191,0
48193,2
48195,4
48197,0
48199,19
48201,1359
48203,16
48205,0
48207,5
48209,31
48211,0
48213,31
48215,240
48217,15
48219,5
48221,17
48223,11
48225,13
48227,3
48229,1
48231,31
48233,2
48235,0
48237,1
48239,2
48241,15
48243,3
48245,91
48247,2
48249,23
48251,52
48253,5
48255,6
48257,42
48259,11
48261,0
48263,1
48265,6
48267,0
48269,0
48271,0
48273,11
48275,2
48283,6
48277,10
48279,4
48281,5
48285,5
48287,3
48289,6
48291,28
48293,17
48295,1
48297,2
48299,4
48301,0
48303,26
48305,1
48313,4
48315,6
48317,1
48319,1
48321,25
48323,48
48307,4
48309,38
48311,0
48325,12
48327,2
48329,26
48331,10
48333,1
48335,2
48337,6
48339,139
48341,5
48343,7
48345,0
48347,22
48349,23
