FIPS,Deaths
12069,103
12071,137
12073,49
12075,20
12077,1
12079,2
12081,94
12083,193
12085,51
12086,1023
12087,6
12089,15
12091,40
12093,11
12095,206
12097,81
12099,403
12101,153
12103,220
12105,247
12107,33
12113,29
12115,102
12117,86
12109,23
12111,110
12119,46
12121,7
12123,6
90012,799
12125,4
12127,183
12129,4
12131,8
12133,4
13001,8
13003,4
13005,6
13007,3
13009,26
13011,4
13013,29
13015,38
13017,10
13019,5
13021,84
13023,2
13025,12
13027,5
13029,8
13031,30
13033,13
13035,17
13037,1
13039,8
13043,9
13045,33
13047,10
13049,9
13051,94
13053,6
13055,10
13057,69
13059,30
13061,0
13063,136
13065,3
13067,195
13069,28
13071,28
13073,26
13075,4
13077,68
13079,5
13081,30
13083,4
13085,15
13089,240
13087,8
13091,7
13093,4
13095,33
13097,52
13099,3
13101,3
13103,13
13105,11
13107,5
13109,9
13111,13
13113,34
13115,42
13117,51
13119,10
13121,346
13123,15
13125,2
13127,18
13129,18
13131,9
13133,10
13135,249
13137,22
13139,91
13141,12
13143,13
13145,14
13147,7
13149,6
13151,67
13153,48
13155,6
13157,20
13159,6
13161,0
13163,11
13165,5
13167,3
13169,16
13171,9
13173,1
13175,17
13177,8
13179,16
13181,7
13183,1
13185,30
13187,19
13193,11
13195,9
13197,9
13189,9
13191,1
13199,30
13201,5
13205,10
13207,14
13209,2
13211,13
13213,21
13215,137
13217,67
13219,11
13221,4
80013,152
13223,52
13225,22
13227,11
13229,11
13231,12
13233,21
13235,6
13237,12
13239,2
13241,6
13243,2
13245,103
13247,33
13249,2
13251,11
13253,1
13255,44
13257,8
13259,4
13261,13
13263,2
13265,1
13267,11
13269,3
13271,7
13273,7
13275,13
13277,12
13279,16
13281,11
13283,12
13285,39
13287,10
13289,10
13291,16
13293,19
13295,13
13297,45
13299,34
13301,8
13303,19
13305,14
13307,0
13309,2
13311,10
13313,32
13315,3
13317,9
13319,4
13321,7
99999,0
66,9
15001,2
15003,51
15007,1
15009,24
80015,0
90015,0
16001,49
16003,1
16005,14
16007,0
16009,3
16011,12
16013,2
16015,0
16017,14
16019,30
16021,1
16023,0
16025,0
16027,36
16029,1
16031,3
16033,0
16035,2
16037,0
16039,7
16041,3
16043,0
16045,6
16049,1
16051,11
16053,2
16055,34
16057,5
16059,0
16061,5
16063,0
16065,6
16067,4
16069,6
16071,1
16073,6
16075,6
16077,1
16079,3
16081,0
16083,9
90016,0
16085,1
16087,1
17001,13
17003,3
17005,0
17007,7
17009,0
17011,12
17013,0
17015,3
17017,5
17019,30
17021,7
17023,3
17025,2
17027,2
17029,10
17031,1123
17033,2
17035,1
17039,7
17037,9
17041,3
17043,125
17045,4
17047,2
17049,4
17051,3
17053,5
17055,12
17057,15
17059,0
17061,2
17063,15
17065,1
17067,2
17069,0
17071,0
17073,13
17075,7
17077,5
17079,1
17081,7
17083,6
17085,2
17087,4
17089,94
17091,28
17093,13
17095,24
17099,32
17097,99
17101,3
17103,11
17105,14
17107,11
17115,27
17117,10
17119,77
17121,6
17123,4
17125,4
17127,7
17109,11
17111,31
17113,33
17129,4
17131,1
17133,11
17135,6
17137,6
17139,4
17141,11
80017,0
17143,81
17145,3
17147,0
17149,3
17151,1
17153,1
17155,0
17157,9
17159,2
17161,43
17165,10
17167,22
17169,2
17171,0
17173,4
17163,52
17175,2
17177,10
17179,66
90017,223
17181,4
17183,29
17185,0
17187,5
17189,2
17191,5
17193,1
17195,27
17197,143
17199,13
17201,70
17203,22
18001,7
18003,57
18005,10
18007,1
18009,5
18011,16
18013,4
18015,3
18017,11
18019,15
18021,4
18023,2
18025,3
18027,4
18033,7
18029,11
18031,4
18035,19
18037,7
18039,47
18041,8
18043,11
18045,6
18047,0
18049,6
18051,14
18053,23
18055,5
18057,26
18059,16
18061,11
18063,18
18065,18
18067,28
18069,5
18071,10
18073,12
18075,4
18077,13
18079,5
18081,29
18083,6
18085,13
18087,2
18091,26
18089,138
18093,11
18095,26
18097,146
18099,12
18101,1
18103,6
18105,16
18107,7
18109,16
18111,5
18113,11
18115,0
18117,5
18119,5
18121,0
18123,2
18125,2
18127,57
18129,4
18131,4
18133,2
18135,7
18137,9
18139,4
18143,8
18145,6
18147,1
18141,54
18149,8
18151,4
18153,4
18155,0
18157,28
18159,6
18161,0
18163,23
18165,2
18167,24
18169,7
18171,1
18173,5
18175,10
18177,10
18179,6
18181,1
18183,8
19001,4
19003,0
19005,6
19007,2
19009,2
19011,1
19013,24
19015,4
19017,8
19019,5
19021,4
19023,4
19025,2
19027,4
19029,4
19031,0
19033,16
19035,3
19037,4
19039,4
19041,2
19043,4
19045,9
19047,6
19049,9
19051,2
19053,0
19055,4
19057,12
19059,5
19061,18
19063,1
19065,8
19067,2
19069,4
19071,1
19073,1
19075,3
19077,4
19079,9
19081,5
19083,5
19085,4
19087,0
19089,1
19091,1
19093,3
19095,1
19097,4
19099,7
19101,3
19103,12
19105,3
19107,3
19109,12
19111,5
19113,29
19115,8
19117,2
19119,0
19121,1
19123,5
19125,8
19127,4
19129,4
19131,3
19133,4
19135,4
19137,2
19139,15
19141,3
19143,3
19145,3
19147,2
19149,4
19151,3
19153,93
19155,33
19157,6
19159,4
19161,2
19163,42
19165,4
19167,5
19169,3
19171,6
19173,0
90019,0
19175,4
19177,0
19179,14
19181,18
19183,4
19185,2
19187,7
19189,1
19191,8
19193,19
19195,1
19197,9
20001,4
20003,0
20005,1
20009,3
20011,4
20013,2
20015,8
20017,0
20019,0
20021,6
20023,0
20025,0
20027,3
20031,5
20033,2
20035,10
20037,8
20039,1
20041,8
20043,1
20045,7
20047,0
20049,0
20051,1
20053,1
20055,1
20057,9
20059,6
20061,7
20063,0
20065,2
20067,1
20069,0
20071,0
20075,0
20079,11
20081,0
20083,2
20085,2
20087,6
20089,2
20091,27
20095,2
20099,2
20101,0
20103,17
20105,1
20107,0
20109,0
20111,7
20115,0
20117,3
20113,2
20119,3
20121,1
20123,0
20125,15
20127,2
20129,0
20131,0
20133,13
20135,1
20137,0
20139,6
20141,1
20143,0
80020,0
20145,0
20147,2
20149,4
20151,1
20155,2
20157,0
20159,0
20161,10
20165,1
20167,1
20169,11
20171,2
20173,97
20175,7
20177,29
20179,2
20181,1
20183,1
20185,1
20189,1
20191,4
20193,3
20195,0
90020,0
20197,0
20199,0
20201,2
20203,0
20205,0
20207,0
20209,20
21001,5
21003,22
21005,7
21007,4
21009,32
21011,8
21013,23
21015,71
21017,13
21019,33
21021,42
21023,3
21025,3
21027,9
21029,35
21031,5
21033,9
21035,12
21037,33
21039,7
21041,11
21043,12
21045,6
21047,31
21049,12
21051,20
21053,5
21055,7
21057,4
21059,34
21061,7
21063,0
21065,10
21067,88
21069,11
21071,31
21073,27
21075,10
21077,14
21079,24
21081,8
21083,25
21085,13
21087,4
21089,40
21091,1
21093,74
21095,22
21097,16
21099,20
21101,22
21103,12
21105,8
21107,23
21109,3
21111,516
21113,21
21115,18
21117,79
21119,7
21121,35
21123,10
21125,54
21127,8
21129,7
21131,6
21133,17
21135,9
21137,26
21139,8
21141,22
21143,8
21151,26
21153,17
21155,14
21157,12
21159,9
21161,13
21145,64
21147,12
21149,3
21163,10
21165,4
21167,21
21169,10
21171,6
21173,6
21175,4
21177,18
21179,22
21181,2
21183,8
21185,15
21187,5
21189,6
21191,3
21193,28
21195,46
21197,10
21199,30
21201,1
21203,10
21205,7
21207,8
21209,10
21211,28
21213,14
21215,12
21217,22
21219,4
21221,6
21223,4
90021,0
21225,3
21227,49
21229,11
21231,8
21233,5
21235,40
21237,2
21239,18
22001,11
22003,6
22005,21
22007,2
22009,6
22011,14
22013,9
22015,48
22017,86
22019,99
22021,4
22023,1
22025,4
22027,6
22029,6
22031,7
22033,100
22035,4
22037,9
22039,18
22041,3
22043,6
22045,15
22047,10
22049,5
22051,67
22053,13
22059,3
22055,32
22057,7
22061,4
22063,31
22065,7
22067,11
22069,15
22071,42
22073,42
80022,0
22075,3
22077,5
22079,34
22081,2
22083,8
22085,12
22087,8
22089,10
22091,4
22093,2
22095,8
22097,19
22099,6
22101,23
22103,37
22105,37
22107,2
22109,26
90022,0
22111,6
22113,19
22115,9
22117,13
22119,20
22121,10
22123,2
22125,3
22127,8
23001,30
23003,5
23005,21
23007,3
23009,4
23011,23
23013,1
23015,1
80023,0
23017,14
23019,13
23021,6
23023,6
23025,5
90023,0
23027,2
23029,4
23031,17
24001,13
24003,126
24005,398
24510,364
24009,15
24011,11
24013,40
24015,32
24017,59
24019,20
24021,62
24023,4
24025,63
24027,34
24029,9
24031,211
24033,268
24035,13
24039,9
24037,18
24041,10
24043,78
24045,33
24047,14
25001,36
25003,12
25005,158
25009,154
25011,9
25013,135
25015,25
25017,184
25021,97
25023,95
25025,97
90025,0
25027,134
26001,9
26003,2
26005,43
26007,15
26009,10
26011,5
26013,6
26015,24
26017,65
26019,5
26021,50
26023,11
26025,84
26027,14
26029,9
26031,9
26033,7
26035,16
26037,22
26039,9
26041,11
26043,5
26045,57
26047,4
26049,216
26051,18
26053,4
26055,30
26057,18
26059,20
26061,2
26063,23
26065,109
26067,10
26069,7
26071,4
26073,27
26075,70
26077,81
26079,11
26081,155
26083,0
26085,6
26087,86
26089,4
26091,49
26093,51
26095,4
26097,0
26099,525
26101,1
26103,7
26105,11
26107,17
26109,6
26111,29
26113,10
26115,61
26117,25
26119,3
26121,67
26123,17
26125,446
26127,10
26129,9
26131,1
26133,8
26135,12
26137,14
26139,88
80026,4
26141,6
26143,23
26145,116
26151,48
26153,0
26155,28
26147,191
26149,16
26157,36
90026,0
26159,34
26161,59
26163,1022
26165,28
27001,4
27003,77
27005,15
27007,11
27009,8
27011,1
27013,9
27015,3
27017,8
27019,8
27021,8
27023,3
27025,7
27027,5
27029,2
27031,0
27033,4
27035,16
27037,82
27041,13
27043,2
27045,2
27047,10
27049,6
27051,0
27053,203
27055,2
27057,1
27059,10
27061,19
27063,2
27065,9
27067,11
27069,1
27071,7
27073,6
27075,2
27077,2
27079,6
27081,1
27083,10
27087,2
27089,2
27091,5
27085,12
27093,9
27095,8
27097,15
27099,2
27101,2
27103,4
27105,3
27107,1
27109,14
27111,16
27113,4
27115,7
27117,2
27119,10
27121,1
27123,102
27125,2
27127,13
27129,6
27131,20
27133,5
27135,4
27139,31
27141,23
27143,0
27137,56
27145,25
27147,7
27149,3
27151,0
27153,3
27155,0
90027,25
27157,0
27159,3
27161,6
27163,40
27165,1
27167,3
27169,3
27171,35
27173,3
28001,9
28003,13
28005,10
28007,4
28009,1
28011,11
28013,4
28015,5
28017,8
28019,2
28021,1
28023,9
28025,4
28027,16
28029,9
28031,4
28033,43
28035,17
28037,4
28039,6
28041,1
28043,11
28045,13
28047,39
28049,38
28051,4
28053,6
28055,0
28057,5
28059,24
28061,3
28063,1
28065,3
28067,21
28069,6
28071,9
28073,8
28075,17
28077,4
28079,3
28081,16
28083,7
28085,11
28087,13
28089,28
28091,2
28093,13
28095,10
28097,6
28099,12
28101,12
28103,5
28105,5
28107,17
28109,18
28111,4
28113,16
28115,4
28117,3
28119,3
28121,18
28123,4
28125,0
28127,11
28129,3
28131,5
28133,7
28135,3
28137,13
28139,3
28141,4
28143,4
90028,0
28145,4
28147,7
28149,7
28151,8
28153,1
28155,2
28157,6
28159,7
28161,4
28163,9
29001,3
29003,4
29005,0
29007,0
29009,3
29011,4
29013,9
29015,9
29017,2
29019,19
29021,13
29023,16
29025,5
29027,8
29029,8
29031,14
29033,1
29035,3
29037,27
29039,3
29041,2
29043,18
29045,2
29047,30
29049,1
29051,16
29053,1
29055,10
29057,4
29059,4
29061,0
29063,5
29065,3
29067,4
29069,31
29071,32
29073,8
29075,0
29077,55
29079,1
29081,0
29083,4
29085,2
29087,4
29089,2
29091,3
29093,2
29095,100
29097,25
29099,44
29101,14
29103,1
29105,9
29107,3
29109,15
29111,13
29113,15
29115,5
29117,9
29121,4
29123,0
29125,1
29127,12
29119,5
29129,0
29131,8
29133,4
29135,3
29137,2
29139,3
29141,4
29143,2
29145,14
29147,1
29149,2
29151,3
29153,8
29155,11
29157,4
29159,1
29161,10
29163,4
29165,7
29167,7
29169,11
29171,1
29173,1
29175,2
29177,3
29179,0
29181,3
29195,3
29197,4
29199,1
29201,11
29203,2
29205,0
29183,60
29185,1
29187,12
29189,299
29510,107
29186,2
29207,6
29209,11
29211,0
29213,14
29215,1
90029,0
29217,9
29219,10
29221,5
29223,4
29225,3
29227,1
29229,5
30001,4
30003,5
30005,0
30007,0
30009,6
30011,0
30013,37
30015,2
30017,3
30019,1
30021,1
30023,3
30025,0
30027,10
30029,28
30031,10
30033,0
30035,14
30037,0
30039,0
30041,7
30043,0
30045,0
30047,10
30049,25
30051,0
30053,5
30057,1
30055,0
30059,0
30061,2
30063,14
30065,6
30067,10
30069,0
30071,2
30073,1
30075,0
30077,4
30079,0
30081,21
30083,4
30085,3
30087,6
30089,6
30091,0
30093,6
30095,1
30097,0
30099,1
30101,1
30103,0
90030,0
30105,7
30107,2
30109,0
30111,39
31001,8
31003,1
31005,0
31007,0
31009,0
31011,0
31013,0
31015,0
31017,0
31019,2
31021,1
31023,0
31025,0
31027,0
31029,2
31031,1
31033,0
31035,0
31037,1
31039,4
31041,1
31043,8
31047,0
31051,1
31053,7
31055,94
31057,0
31061,1
31063,0
31065,1
31067,0
31069,0
31073,1
31075,0
31079,7
31081,1
31083,0
31085,0
31087,1
31089,1
31091,0
31095,0
31097,1
31099,0
31101,4
31103,0
31107,0
31109,12
31111,8
31113,0
31115,0
31119,2
31117,0
31121,1
31125,0
31127,2
31129,10
31131,3
31133,0
31135,0
31137,1
31139,0
31141,3
31143,0
31145,4
31147,2
31149,0
31153,26
31155,2
31159,6
31163,0
31165,0
31167,2
31169,0
31171,0
31173,1
90031,25
31177,4
31181,3
31183,0
31185,2
32510,10
32001,0
32003,633
32005,4
32007,7
32009,0
32011,0
32013,1
32015,1
32017,2
32019,8
32021,1
32023,13
32027,1
32029,0
90032,0
32031,42
32033,1
33001,10
33003,7
33005,9
33007,7
33009,9
33011,65
33013,12
33015,58
33017,23
33019,6
34001,125
34003,270
34005,127
34007,184
34009,28
34011,71
34013,346
34015,103
34017,295
34019,17
34021,84
34023,270
34025,232
34027,118
34029,313
34031,247
34033,24
34035,63
34037,34
90034,0
34039,212
34041,21
35001,102
35003,0
35005,20
35006,20
35007,0
35009,18
35011,2
35013,95
35015,25
35017,7
35019,2
35021,1
35023,0
35025,49
35027,3
35028,2
35029,16
35031,33
35033,1
35035,24
35037,3
35039,14
35041,9
35045,61
35047,6
35043,40
35049,11
35051,7
35053,9
35055,4
35057,3
90035,0
35059,1
35061,23
36001,25
36003,6
36005,701
36007,30
36009,16
36011,4
36013,22
36015,6
36017,8
36019,7
36021,8
36023,3
36025,6
36027,38
36029,209
36031,0
36033,0
36035,9
36037,6
36039,8
36041,0
36043,2
36045,5
36047,1363
36049,6
36051,4
36053,4
36055,124
36057,20
36059,261
36061,607
36063,62
36065,39
36067,48
36069,5
36071,127
36073,2
36075,4
36077,4
80036,58
36079,7
36081,1195
36083,12
36085,265
36087,68
36091,23
36093,27
36095,6
36097,2
36099,4
36089,12
36101,9
36103,317
36105,17
36107,7
36109,10
36111,29
36113,2
36115,3
36117,7
36119,192
36121,4
36123,0
37001,67
37003,11
37005,1
37007,4
37009,5
37011,1
37013,21
37015,4
37017,6
37019,22
37021,33
37023,24
37025,27
37027,32
37029,1
37031,11
37033,7
37035,35
37037,13
37039,19
37041,12
37043,0
37045,11
37047,10
37049,12
37051,47
37053,1
37055,2
37057,39
37059,12
37061,15
37063,28
37065,14
37067,76
37069,11
37071,67
37073,1
37075,1
37077,7
37079,8
37081,168
37083,17
37085,29
37087,13
37089,24
37091,4
37093,2
37095,1
37097,45
37099,8
37101,48
37103,12
37105,10
37107,19
37109,15
37113,13
37115,5
37117,8
37111,2
37119,112
37121,0
37123,11
37125,22
37127,29
37129,25
37131,33
37133,21
37135,8
37137,4
37139,6
37141,14
37143,4
37145,7
37147,19
37149,3
37151,31
37153,9
37155,63
37157,94
37159,29
37161,21
37163,23
37165,12
37167,27
37169,15
37171,30
37173,2
37175,6
37177,0
90037,0
37179,29
37181,8
37183,213
37185,2
37187,2
37189,4
37191,21
37193,15
37195,34
37197,10
37199,4
38001,0
38003,0
38005,1
38007,0
38009,0
38011,0
38013,2
38015,10
38017,14
38019,0
38021,1
38023,0
38025,0
38027,0
38029,1
38031,0
38033,1
38035,4
38037,0
38039,0
38041,0
38043,0
38045,0
38047,2
38049,2
38051,0
38053,2
38055,0
38057,1
38059,7
38061,1
38063,2
38065,1
38067,0
38069,1
38071,0
38073,1
38075,1
38077,1
38079,0
38081,1
38083,0
38085,1
38087,0
38089,3
38091,0
38093,2
38095,0
38097,0
90038,1
38099,3
38101,13
38103,0
38105,4
69,0
39001,9
39003,21
39005,12
39007,22
39009,7
39011,4
39013,19
39015,8
39017,49
39019,4
39021,7
39023,30
39025,33
39027,8
39029,17
39031,3
39033,12
39035,230
39037,11
39039,6
39041,10
39043,13
39045,13
39047,3
39049,146
39051,11
39053,4
39055,9
39057,22
39059,7
39061,101
39063,11
39065,4
39067,1
39069,2
39071,10
39073,6
39075,5
39077,13
39079,2
39081,18
39083,7
39085,41
39087,7
39089,27
39091,3
39093,48
39095,81
39097,8
39099,32
39101,4
39103,20
39105,4
39107,1
39109,24
39111,5
39113,78
39115,2
39117,4
39119,14
39121,1
39123,6
39125,4
39127,1
39129,6
39131,5
39133,24
39135,11
39137,7
39139,18
39141,25
39143,13
39145,11
39147,15
39149,9
39151,61
39153,128
39155,37
39157,17
90039,2
39159,3
39161,2
39163,4
39165,23
39167,5
39169,17
39171,5
39173,24
39175,4
40001,20
40003,2
40005,15
40007,0
40009,21
40011,12
40013,24
40015,40
40017,92
40019,69
40021,36
40023,13
40025,1
40027,166
40029,1
40031,65
40033,3
40035,7
40037,48
40039,34
40041,34
40043,8
40045,3
40047,61
40049,27
40051,54
40053,0
40055,5
40057,3
40059,4
40061,7
40063,12
40065,12
40067,7
40069,17
40071,48
40073,17
40075,10
40077,4
40079,23
40081,18
40083,37
40085,11
40093,13
40095,11
40097,36
40087,25
40089,30
40091,27
40099,22
40101,73
40103,7
40105,4
40107,12
40109,559
40111,38
40113,30
40115,25
80040,0
40117,21
40119,29
40121,42
40123,32
40125,53
40127,8
40129,5
40131,76
40133,39
40135,25
40137,39
40139,10
40141,3
40143,416
90040,0
40145,40
40147,30
40149,14
40151,7
40153,18
41001,8
41003,6
41005,60
41007,3
41009,8
41011,19
41013,5
41015,6
41017,23
41019,29
41021,0
41023,6
41025,4
41027,4
41029,36
41031,12
41033,20
41035,23
41037,2
41039,41
41041,1
41043,25
41045,6
41047,40
41049,2
41051,86
41053,14
41055,1
41057,2
41059,5
90041,0
41061,5
41063,1
41065,4
41067,40
41069,0
41071,15
42001,39
42003,295
42005,32
42007,39
42009,12
42011,142
42013,43
42015,18
42017,194
42019,49
42021,46
42023,1
42025,25
42027,18
42029,90
42031,13
42033,41
42035,12
42037,13
42039,20
42041,44
42043,66
42045,172
42047,6
42049,39
42051,62
42053,0
42055,51
42057,1
42059,8
42061,11
42063,20
42065,9
42067,8
42069,63
42071,132
42073,33
42075,35
42077,100
42079,97
42081,48
42083,13
42085,26
42087,14
42089,55
42091,188
42093,7
42095,73
42097,36
42099,17
42101,646
42103,6
42105,4
42107,44
42109,6
42111,33
42113,5
42115,9
42117,18
90042,0
42119,8
42121,19
42123,6
42125,48
42127,18
42129,105
42131,12
42133,104
72001,0
72003,0
72005,0
72007,0
72009,0
72011,0
72013,0
72015,0
72017,0
72019,0
72021,0
72023,0
72025,0
72027,0
72029,0
72031,0
72033,0
72035,0
72037,0
72039,0
72041,0
72043,0
72045,0
72047,0
72049,0
72051,0
72053,0
72054,0
72055,0
72057,0
72059,0
72061,0
72063,0
72065,0
72067,0
72069,0
72071,0
72073,0
72075,0
72077,0
72079,0
72081,0
72083,0
72085,0
72087,0
72089,0
72091,0
72093,0
72095,0
72097,0
72099,0
72101,0
72103,0
72105,0
72107,0
72888,0
72109,0
72111,0
72113,0
72115,0
72117,0
72119,0
72121,0
72123,0
72125,0
72127,0
72129,0
72131,0
72133,0
72135,0
72137,0
72139,0
72999,512
72141,0
72143,0
72145,0
72147,0
72149,0
72151,0
72153,0
44001,15
44003,50
44005,9
44007,182
44009,16
45001,6
45003,16
45005,0
45007,72
45009,5
45011,10
45013,27
45015,40
45017,1
45019,62
45021,22
45023,11
45025,12
45027,11
45029,20
45031,17
45033,7
45035,37
45037,5
45039,9
45041,42
45043,8
45045,165
45047,15
45049,9
45051,54
45053,9
45055,17
45057,28
45059,13
45061,7
45063,48
45067,10
45069,7
45065,2
45071,17
45073,16
45075,38
45077,38
45079,78
45081,2
45083,127
45085,37
90045,0
45087,9
45089,11
45091,60
46003,0
46005,1
46007,0
46009,3
46011,0
46013,7
46015,1
46017,1
46019,0
46021,0
46023,1
46025,0
46027,0
46029,6
46031,0
46033,1
46035,6
46037,1
46039,1
46041,3
46043,0
46045,2
46047,1
46049,0
46051,4
46053,1
46055,0
46057,2
46059,0
46061,0
46063,0
46065,6
46067,4
46069,0
46071,0
46073,0
46075,0
46077,4
46079,3
46081,3
46083,1
46085,1
46091,1
46087,1
46089,0
46093,0
46095,0
46097,1
46099,34
46101,4
46102,0
46103,15
46105,0
46107,0
46109,6
46111,0
46115,1
46117,0
46119,0
46121,5
46123,1
46125,4
90046,0
46127,4
46129,0
46135,6
46137,0
47001,19
47003,12
47005,2
47007,1
47009,17
47011,13
47013,2
47015,3
47019,7
47021,13
47023,3
47025,6
47027,0
47029,6
47031,8
47033,0
47035,18
47037,80
47041,7
47039,2
47043,6
47045,6
47047,11
47049,5
47051,6
47053,8
47055,1
47057,4
47059,13
47061,5
47063,10
47065,44
47067,1
47069,0
47071,5
47073,18
47075,2
47077,5
47079,0
47081,6
47083,2
47085,11
47087,2
47089,8
47091,1
47093,64
47095,4
47097,7
47099,11
47101,1
47103,5
47105,6
47111,4
47113,13
47115,5
47117,5
47119,14
47107,12
47109,2
47121,3
47123,7
47125,20
47127,1
47129,0
47131,2
80047,2
47133,5
47135,2
47137,0
47139,2
47141,9
47143,9
47145,12
47147,21
47149,62
47151,5
47153,2
47155,13
47157,185
47159,4
47161,4
47163,37
47165,40
47167,0
47171,3
47173,0
47175,3
47177,9
47179,19
47181,6
47183,9
47185,7
47187,14
47189,40
48001,26
48003,1
48005,33
48007,6
48009,1
48011,0
48013,13
48015,9
48017,2
48019,4
48021,23
48023,2
48025,11
48027,90
48029,731
48031,3
48033,0
48035,6
48037,44
48039,152
48041,49
48043,7
48045,2
48047,4
48049,9
48051,13
48053,8
48055,15
48057,5
48059,3
48061,161
48063,3
48065,0
48067,7
48069,3
48071,8
48073,22
48075,1
48077,0
48079,1
48081,2
48083,4
48085,122
48087,0
48089,7
48091,44
48093,0
48095,1
48097,9
48099,12
48101,0
48103,0
48105,0
48107,3
48109,4
48111,4
48113,703
48115,1
48123,4
48117,5
48119,2
48121,129
48125,0
48127,15
48129,2
48131,5
48133,8
48135,44
48137,2
48141,385
48139,47
48143,4
48145,3
48147,10
48149,14
48151,1
48153,1
48155,2
48157,150
48159,2
48161,6
48163,10
48165,4
48167,103
48169,3
48171,4
48173,0
48175,2
48177,7
48179,4
48181,35
48183,52
48185,12
48187,34
48189,4
48191,0
48193,2
48195,4
48197,0
48199,21
48201,1501
48203,18
48205,0
48207,5
48209,45
48211,1
48213,34
48215,269
48217,16
48219,6
48221,21
48223,13
48225,16
48227,4
48229,1
48231,37
48233,3
48235,0
48237,1
48239,2
48241,16
48243,3
48245,99
48247,2
48249,26
48251,58
48253,5
48255,6
48257,48
48259,11
48261,0
48263,1
48265,10
48267,1
48269,0
48271,0
48273,12
48275,2
48283,8
48277,11
48279,4
48281,5
48285,5
48287,3
48289,6
48291,37
48293,17
48295,1
48297,2
48299,6
48301,0
48303,33
48305,2
48313,5
48315,6
48317,1
48319,1
48321,25
48323,52
48307,5
48309,42
48311,0
48325,14
48327,2
48329,28
48331,10
48333,1
48335,2
48337,8
