FIPS,Deaths
16029,8
16031,11
16033,0
16035,14
16037,3
16039,32
16041,9
16043,2
16045,27
16047,17
16049,18
16051,22
16053,30
16055,201
16057,30
16059,9
16061,15
16063,1
16065,16
16067,17
16069,46
16071,6
16073,14
16075,31
16077,6
16079,27
16081,1
16083,91
90016,0
16085,5
16087,25
17001,41
17003,4
17005,1
17007,13
17009,5
17011,19
17013,0
17015,4
17017,9
17019,72
17021,14
17023,10
17025,13
17027,13
17029,37
17031,1902
17033,7
17035,9
17039,8
17037,22
17041,4
17043,189
17045,12
17047,8
17049,31
17051,13
17053,14
17055,50
17057,35
17059,5
17061,8
17063,23
17065,7
17067,6
17069,4
17071,0
17073,20
17075,18
17077,35
17079,4
17081,29
17083,7
17085,7
17087,20
17089,168
17091,64
17093,29
17095,39
17099,70
17097,169
17101,10
17103,19
17105,22
17107,23
17115,68
17117,29
17119,149
17121,35
17123,6
17125,12
17127,18
17109,24
17111,70
17113,65
17129,5
17131,4
17133,21
17135,15
17137,24
17139,9
17141,19
80017,0
17143,111
17145,19
17147,0
17149,8
17151,3
17153,6
17155,1
17157,24
17159,19
17161,80
17165,23
17167,71
17169,5
17171,5
17173,15
17163,138
17175,6
17177,20
17179,94
90017,626
17181,11
17183,88
17185,7
17187,22
17189,6
17191,15
17193,8
17195,39
17197,242
17199,57
17201,122
17203,32
18001,28
18003,177
18005,34
18007,4
18009,16
18011,29
18013,8
18015,17
18017,25
18019,76
18021,16
18023,19
18025,13
18027,20
18033,24
18029,29
18031,17
18035,87
18037,23
18039,101
18041,33
18043,48
18045,18
18047,8
18049,31
18051,34
18053,65
18055,16
18057,74
18059,48
18061,31
18063,65
18065,62
18067,98
18069,24
18071,23
18073,43
18075,18
18077,24
18079,19
18081,88
18083,23
18085,39
18087,9
18091,56
18089,299
18093,62
18095,98
18097,502
18099,32
18101,5
18103,35
18105,40
18107,30
18109,56
18111,18
18113,30
18115,2
18117,14
18119,18
18121,13
18123,17
18125,12
18127,99
18129,13
18131,13
18133,21
18135,24
18137,29
18139,10
18143,26
18145,29
18147,13
18141,110
18149,20
18151,22
18153,13
18155,3
18157,61
18159,18
90018,116
18161,6
18163,106
18165,12
18167,76
18169,29
18171,2
18173,38
18175,25
18177,64
18179,14
18181,13
18183,20
19001,7
19003,3
19005,8
19007,4
19009,5
19011,3
19013,72
19015,7
19017,14
19019,10
19021,11
19023,8
19025,5
19027,5
19029,8
19031,4
19033,32
19035,10
19037,5
19039,9
19041,10
19043,5
19045,20
19047,12
19049,18
19051,2
19053,4
19055,10
19057,36
19059,13
19061,38
19063,6
19065,17
19067,6
19069,9
19071,2
19073,7
19075,7
19077,6
19079,14
19081,10
19083,12
19085,9
19087,12
19089,2
19091,2
19093,9
19095,6
19097,8
19099,16
19101,8
19103,28
19105,7
19107,6
19109,20
19111,45
19113,91
19115,11
19117,3
19119,1
19121,7
19123,12
19125,23
19127,16
19129,9
19131,3
19133,12
19135,9
19137,6
19139,24
19141,5
19143,3
19145,9
19147,11
19149,11
19151,5
19153,190
19155,59
19157,11
19159,8
19161,7
19163,69
19165,8
19167,8
19169,8
19171,11
19173,1
90019,0
19175,7
19177,3
19179,31
19181,23
19183,10
19185,3
19187,29
19189,3
19191,12
19193,34
19195,1
19197,14
20001,10
20003,4
20005,12
20007,0
20009,10
20011,19
20013,4
20015,51
20017,1
20019,4
20021,32
20023,0
20025,0
20027,4
20029,3
20031,9
20033,5
20035,29
20037,32
20039,2
20041,22
20043,7
20045,25
20047,1
20049,1
20051,4
20053,5
20055,16
20057,28
20059,22
20061,22
20063,3
20065,4
20067,12
20069,2
20071,2
20073,1
20075,0
20077,1
20079,23
20083,3
20085,4
20087,17
20089,5
20091,188
20093,2
20095,8
20097,0
20099,12
20101,1
20103,54
20105,2
20107,9
20109,3
20111,13
20115,6
20117,7
20113,14
20119,4
20121,23
20125,45
20127,2
20129,1
20131,1
20133,29
20135,2
20137,5
20139,17
20141,3
20143,0
80020,0
20145,1
20147,4
20149,14
20151,3
20155,29
20157,2
20159,3
20161,26
20165,3
20167,6
20169,50
20171,6
20173,323
20175,15
20177,126
20179,2
20181,2
20183,1
20185,7
20189,4
20191,12
20193,5
20195,0
90020,0
20197,4
20199,0
20201,5
20203,0
20205,17
20207,5
20209,98
21001,24
21003,47
21005,31
21007,15
21009,76
21011,14
21013,59
21015,119
21017,28
21019,61
21021,45
21023,6
21025,23
21027,27
21029,79
21031,13
21033,26
21035,22
21037,54
21039,8
21041,17
21043,37
21045,20
21047,52
21049,20
21051,33
21053,7
21055,18
21057,9
21059,105
21061,11
21063,5
21065,10
21067,178
21069,20
21071,70
21073,50
21075,10
21077,21
21079,36
21081,22
21083,54
21085,45
21087,18
21089,58
21091,3
21093,187
21095,60
21097,30
21099,30
21101,42
21103,21
21105,12
21107,77
21109,21
21111,749
21113,44
21115,30
21117,139
21119,19
21121,42
21123,32
21125,99
21127,19
21129,12
21131,16
21133,37
21135,26
21137,56
21139,26
21141,30
21143,13
21151,75
21153,19
21155,23
21157,30
21159,24
21161,41
21145,108
21147,32
21149,15
21163,21
21165,10
21167,42
21169,23
21171,21
21173,31
21175,8
21177,43
21179,48
21181,11
21183,34
21185,24
21187,17
21189,5
21191,18
21193,50
21195,121
21197,19
21199,94
21201,3
21203,17
21205,15
21207,18
21209,25
21211,55
21213,28
21215,21
21217,49
21219,7
21221,14
21223,14
90021,0
21225,19
21227,118
21229,16
21231,17
21233,19
21235,67
21237,7
21239,25
22001,64
22003,28
22005,96
22007,22
22009,63
22011,59
22013,23
22015,139
22017,286
22019,259
22021,14
22023,3
22025,14
22027,14
22029,23
22031,38
22033,425
22035,7
22037,38
22039,61
22041,34
22043,25
22045,79
22047,34
22049,17
22051,323
22053,42
22059,12
22055,141
22057,112
22061,26
22063,193
22065,19
22067,49
22069,56
22071,230
22073,166
80022,0
22075,16
22077,13
22079,168
22081,12
22083,30
22085,37
22087,52
22089,39
22091,10
22093,21
22095,38
22097,102
22099,49
22101,101
22103,233
22105,242
22107,3
22109,140
90022,0
22111,29
22113,82
22115,65
22117,91
22119,53
22121,22
22123,9
22125,9
22127,19
23001,45
23003,36
23005,55
23007,14
23009,16
23011,52
23013,8
23015,4
80023,0
23017,30
23019,100
23021,11
23023,8
23025,23
90023,0
23027,14
23029,6
23031,42
24001,50
24003,228
24005,561
24510,461
24009,30
24011,32
24013,75
24015,59
24017,102
24019,36
24021,97
24023,18
24025,118
24027,58
24029,14
24031,302
24033,395
24035,34
24039,23
24037,50
24041,20
24043,144
24045,83
24047,27
25001,83
25003,46
25005,287
25009,260
25011,17
25013,258
25015,43
25017,325
25021,158
25023,171
25025,175
90025,0
25027,302
26001,19
26003,4
26005,75
26007,25
26009,18
26011,10
26013,14
26015,40
26017,101
26019,9
26021,89
26023,27
26025,120
26027,29
26029,21
26031,29
26033,25
26035,34
26037,42
26039,12
26041,22
26043,13
26045,92
26047,12
26049,339
26051,30
26053,6
26055,49
26057,25
26059,51
26061,14
26063,37
26065,177
26067,25
26069,29
26071,8
26073,51
26075,113
26077,137
26079,23
26081,288
26083,3
26085,11
26087,126
26089,10
26091,78
26093,100
26095,4
26097,9
26099,732
26101,15
26103,25
26105,21
26107,28
26109,14
26111,71
26113,21
26115,103
26117,39
26119,9
26121,111
26123,33
26125,694
26127,20
26129,26
26131,2
26133,18
26135,19
26137,30
26139,153
80026,13
26141,11
26143,34
26145,160
26151,59
26153,0
26155,51
26147,260
26149,36
26157,59
90026,0
26159,70
26161,87
26163,1455
26165,33
27001,11
27003,143
27005,24
27007,32
27009,24
27011,2
27013,24
27015,12
27017,18
27019,18
27021,23
27023,5
27025,19
27027,12
27029,4
27031,0
27033,9
27035,31
27037,144
27039,6
27041,23
27043,13
27045,6
27047,19
27049,19
27051,1
27053,356
27055,3
27057,6
27059,20
27061,41
27063,5
27065,11
27067,24
27069,1
27071,8
27073,9
27075,4
27077,3
27079,12
27081,3
27083,12
27087,5
27089,5
27091,11
27085,24
27093,20
27095,20
27097,24
27099,11
27101,3
27103,14
27105,5
27107,1
27109,32
27111,38
27113,11
27115,17
27117,3
27119,19
27121,4
27123,192
27125,4
27127,17
27129,11
27131,41
27133,5
27135,11
27139,55
27141,44
27143,2
27137,105
27145,58
27147,15
27149,3
27151,1
27153,7
27155,0
90027,56
27157,5
27159,9
27161,14
27163,78
27165,6
27167,4
27169,6
27171,59
27173,4
28001,43
28003,41
28005,23
28007,21
28009,15
28011,28
28013,19
28015,15
28017,16
28019,11
28021,9
28023,23
28025,27
28027,41
28029,35
28031,15
28033,182
28035,117
28037,9
28039,34
28041,16
28043,31
28045,56
28047,264
28049,246
28051,18
28053,12
28055,1
28057,30
28059,160
28061,20
28063,7
28065,12
28067,97
28069,18
28071,27
28073,58
28075,92
28077,19
28079,17
28081,75
28083,26
28085,33
28087,55
28089,82
28091,30
28093,45
28095,53
28097,19
28099,38
28101,27
28103,11
28105,40
28107,37
28109,110
28111,22
28113,59
28115,37
28117,24
28119,14
28121,128
28123,28
28125,3
28127,38
28129,20
28131,35
28133,19
28135,13
28137,37
28139,16
28141,27
28143,16
90028,0
28145,20
28147,24
28149,62
28151,32
28153,31
28155,16
28157,13
28159,16
28161,11
28163,27
29001,16
29003,7
29005,1
29007,6
29009,18
29011,15
29013,20
29015,19
29017,8
29019,60
29021,48
29023,37
29025,10
29027,27
29029,44
29031,31
29033,4
29035,6
29037,75
29039,12
29041,2
29043,81
29045,6
29047,73
29049,13
29051,58
29053,7
29055,27
29057,4
29059,18
29061,3
29063,6
29065,25
29067,21
29069,42
29071,67
29073,12
29075,6
29077,240
29079,14
29081,3
29083,14
29085,8
29087,6
29089,7
29091,35
29093,8
29095,317
29097,130
29099,121
29101,28
29103,1
29105,62
29107,19
29109,31
29111,15
29113,33
29115,14
29117,26
29121,6
29123,9
29125,12
29127,22
29119,19
29129,1
29131,28
29133,18
29135,10
29137,3
29139,8
29141,18
29143,10
29145,59
29147,10
29149,8
29151,10
29153,17
29155,15
29157,7
29159,28
29161,63
29163,15
29165,19
29167,19
29169,35
29171,7
29173,2
29175,7
29177,26
29179,4
29181,10
29195,13
29197,6
29199,1
29201,38
29203,9
29205,2
29183,138
29185,7
29187,62
29189,580
29510,186
29186,14
29207,35
29209,47
29211,0
29213,63
29215,20
90029,0
29217,28
29219,29
29221,20
29223,8
29225,37
29227,1
29229,22
30001,9
30003,11
30005,3
30007,12
30009,10
30011,0
30013,85
30015,3
30017,20
30019,2
30021,17
30023,11
30025,3
30027,17
30029,97
30031,31
30033,1
30035,24
30037,1
30039,3
30041,22
30043,3
30045,0
30047,39
30049,49
30051,1
30053,42
30057,4
30055,2
30059,1
30061,13
30063,80
30065,9
30067,17
30069,0
30071,10
30073,3
30075,4
30077,11
30079,0
30081,37
30083,7
30085,7
30087,12
30089,16
30091,3
30093,23
30095,13
30097,1
30099,8
30101,6
30103,0
90030,0
30105,14
30107,6
30109,1
30111,165
31001,8
31003,1
31005,0
31007,0
31009,0
31011,0
31013,0
31015,0
31017,0
31019,2
31021,1
31023,0
31025,0
31027,0
31029,2
31031,1
31033,0
31035,0
31037,1
31039,4
31041,1
31043,8
31047,0
31051,1
31053,7
31055,94
31057,0
31061,1
31063,0
31065,1
31067,0
31069,0
31073,1
31075,0
31079,7
31081,1
31083,0
31085,0
31087,1
31089,1
31091,0
31095,0
31097,1
31099,0
31101,4
31103,0
31107,0
31109,12
31111,8
31113,0
31115,0
31119,2
31117,0
31121,1
31125,0
31127,2
31129,10
31131,3
31133,0
31135,0
31137,1
31139,0
31141,3
31143,0
31145,4
31147,2
31149,0
31153,26
31155,2
31159,6
31163,0
31165,0
31167,2
31169,0
31171,0
31173,1
90031,739
31177,4
31181,3
31183,0
31185,2
32510,40
32001,19
32003,2102
32005,24
32007,61
32009,2
32011,0
32013,20
32015,8
32017,4
32019,50
32021,5
32023,63
32027,8
32029,2
90032,0
32031,259
32033,6
33001,34
33003,13
33005,23
33007,17
33009,11
33011,95
33013,27
33015,95
33017,47
33019,16
34001,204
34003,377
34005,203
34007,292
34009,60
34011,110
34013,476
34015,188
34017,382
34019,33
34021,137
34023,372
34025,343
34027,181
34029,501
34031,324
34033,42
34035,95
34037,62
90034,0
34039,278
34041,39
35001,261
35003,2
35005,52
35006,36
35007,1
35009,51
35011,3
35013,139
35015,87
35017,17
35019,6
35021,3
35023,2
35025,122
35027,18
35028,4
35029,19
35031,62
35033,5
35035,45
35037,15
35039,20
35041,18
35045,120
35047,15
35043,73
35049,31
35051,11
35053,10
35055,16
35057,8
90035,0
35059,3
35061,45
36001,61
36003,22
36005,881
36007,76
36009,49
36011,19
36013,57
36015,34
36017,19
36019,15
36021,16
36023,24
36025,15
36027,92
36029,367
36031,9
36033,10
36035,20
36037,15
36039,16
36041,1
36043,24
36045,20
36047,1757
36049,9
36051,15
36053,21
36055,208
36057,43
36059,392
36061,734
36063,88
36065,120
36067,143
36069,23
36071,206
36073,9
36075,31
36077,12
80036,130
36079,12
36081,1529
36083,41
36085,364
36087,91
36091,63
36093,52
36095,11
36097,5
36099,11
36089,46
36101,39
36103,545
36105,24
36107,16
36109,17
36111,58
36113,31
36115,17
36117,24
36119,248
36121,10
36123,3
37001,119
37003,43
37005,2
37007,28
37009,9
37011,16
37013,45
37015,11
37017,55
37019,104
37021,131
37023,101
37025,103
37027,136
37029,3
37031,39
37033,14
37035,151
37037,15
37039,56
37041,20
37043,18
37045,93
37047,84
37049,43
37051,199
37053,12
37055,5
37057,150
37059,48
37061,58
37063,56
37065,26
37067,218
37069,18
37071,245
37073,7
37075,16
37077,23
37079,17
37081,318
37083,42
37085,101
37087,57
37089,65
37091,11
37093,29
37095,4
37097,133
37099,23
37101,140
37103,18
37105,37
37107,52
37109,36
37113,41
37115,23
37117,36
37111,65
37119,380
37121,5
37123,22
37125,75
37127,65
37129,139
37131,37
37133,126
37135,17
37137,17
37139,25
37141,43
37143,7
37145,23
37147,66
37149,19
37151,112
37153,51
37155,222
37157,132
37159,173
37161,122
37163,45
37165,31
37167,80
37169,42
37171,89
37173,8
37175,21
37177,1
90037,0
37179,141
37181,21
37183,364
37185,13
37187,7
37189,9
37191,78
37193,79
37195,85
37197,28
37199,8
38001,1
38003,2
38005,2
38007,0
38009,1
38011,2
38013,2
38015,55
38017,50
38019,0
38021,2
38023,1
38025,0
38027,0
38029,3
38031,0
38033,2
38035,13
38037,0
38039,0
38041,2
38043,1
38045,0
38047,3
38049,2
38051,1
38053,9
38055,9
38057,6
38059,21
38061,10
38063,3
38065,1
38067,2
38069,3
38071,7
38073,4
38075,1
38077,4
38079,5
38081,2
38083,1
38085,5
38087,0
38089,17
38091,0
38093,8
38095,0
38097,2
90038,6
38099,5
38101,31
38103,1
38105,15
69,1
39001,59
39003,93
39005,62
39007,67
39009,41
39011,27
39013,74
39015,53
39017,227
39019,30
39021,30
39023,97
39025,122
39027,51
39029,102
39031,43
39033,47
39035,577
39037,54
39039,20
39041,53
39043,40
39045,88
39047,22
39049,479
39051,44
39053,32
39055,27
39057,125
39059,34
39061,361
39063,45
39065,34
39067,15
39069,10
39071,56
39073,34
39075,40
39077,42
39079,41
39081,80
39083,57
39085,123
39087,79
39089,117
39091,31
39093,168
39095,256
39097,29
39099,170
39101,54
39103,83
39105,22
39107,13
39109,129
39111,20
39113,375
39115,15
39117,22
39119,73
39121,9
39123,22
39125,10
39127,31
39129,35
39131,45
39133,86
39135,41
39137,19
39139,129
39141,80
39143,50
39145,85
39147,38
39149,42
39151,277
39153,285
39155,150
39157,105
90039,3
39159,22
39161,26
39163,18
39165,118
39167,52
39169,87
39171,23
39173,60
39175,18
40001,37
40003,4
40005,22
40007,3
40009,38
40011,20
40013,53
40015,73
40017,193
40019,131
40021,72
40023,36
40025,1
40027,332
40029,6
40031,167
40033,10
40035,21
40037,141
40039,58
40041,98
40043,13
40045,3
40047,128
40049,48
40051,108
40053,1
40055,8
40057,4
40059,6
40061,18
40063,27
40065,42
40067,9
40069,27
40071,84
40073,30
40075,25
40077,12
40079,45
40081,56
40083,83
40085,18
40093,21
40095,15
40097,86
40087,56
40089,61
40091,58
40099,31
40101,157
40103,17
40105,12
40107,25
40109,1101
40111,94
40113,74
40115,56
80040,0
40117,34
40119,67
40121,121
40123,49
40125,112
40127,24
40129,5
40131,170
40133,63
40135,56
40137,75
40139,15
40141,10
40143,959
90040,0
40145,121
40147,107
40149,22
40151,14
40153,33
41001,22
41003,15
41005,138
41007,22
41009,23
41011,77
41013,32
41015,19
41017,66
41019,201
41021,3
41023,12
41025,22
41027,8
41029,208
41031,29
41033,146
41035,68
41037,6
41039,185
41041,21
41043,76
41045,22
41047,173
41049,9
41051,189
41053,40
41055,3
41057,32
41059,70
90041,0
41061,31
41063,8
41065,15
41067,115
41069,0
41071,54
42001,75
42003,623
42005,83
42007,126
42009,42
42011,254
42013,90
42015,45
42017,295
42019,134
42021,119
42023,4
42025,51
42027,35
42029,145
42031,41
42033,82
42035,23
42037,31
42039,54
42041,144
42043,158
42045,267
42047,21
42049,112
42051,144
42053,3
42055,136
42057,18
42059,23
42061,33
42063,69
42065,31
42067,36
42069,98
42071,297
42073,79
42075,80
42077,178
42079,204
42081,112
42083,29
42085,98
42087,33
42089,100
42091,303
42093,11
42095,151
42097,80
42099,40
42101,901
42103,14
42105,26
42107,107
42109,23
42111,68
42113,8
42115,15
42117,36
90042,0
42119,21
42121,61
42123,28
42125,140
42127,43
42129,231
42131,22
42133,257
72001,0
72003,0
72005,0
72007,0
72009,0
72011,0
72013,0
72015,0
72017,0
72019,0
72021,0
72023,0
72025,0
72027,0
72029,0
72031,0
72033,0
72035,0
72037,0
72039,0
72041,0
72043,0
72045,0
72047,0
72049,0
72051,0
72053,0
72054,0
72055,0
72057,0
72059,0
72061,0
72063,0
72065,0
72067,0
72069,0
72071,0
72073,0
72075,0
72077,0
72079,0
72081,0
72083,0
72085,0
72087,0
72089,0
72091,0
72093,0
72095,0
72097,0
72099,0
72101,0
72103,0
72105,0
72107,0
72888,0
72109,0
72111,0
72113,0
72115,0
72117,0
72119,0
72121,0
72123,0
72125,0
72127,0
72129,0
72131,0
72133,0
72135,0
72137,0
72139,0
72999,1197
72141,0
72143,0
72145,0
72147,0
72149,0
72151,0
72153,0
44001,19
44003,75
44005,18
44007,280
44009,22
45001,14
45003,136
45005,6
45007,287
45009,15
45011,36
45013,129
45015,173
45017,16
45019,261
45021,114
45023,48
45025,48
45027,34
45029,78
45031,64
45033,36
45035,195
45037,19
45039,19
45041,157
45043,45
45045,572
45047,64
45049,31
45051,350
45053,40
45055,79
45057,82
45059,65
45061,18
45063,275
45067,41
45069,32
45065,4
45071,54
45073,93
45075,110
45077,202
45079,263
45081,9
45083,481
45085,119
90045,0
45087,30
45089,35
45091,175
46003,2
46005,8
46007,0
46009,4
46011,2
46013,12
46015,2
46017,1
46019,11
46021,0
46023,5
46025,0
46027,3
46029,7
46031,1
46033,3
46035,8
46037,2
46039,3
46041,5
46043,0
46045,2
46047,8
46049,2
46051,6
46053,1
46055,1
46057,3
46059,0
46061,0
46063,1
46065,9
46067,4
46069,1
46071,2
46073,1
46075,1
46077,4
46079,3
46081,14
46083,1
46085,1
46091,3
46087,1
46089,3
46093,15
46095,1
46097,2
46099,61
46101,4
46102,4
46103,60
46105,1
46107,0
46109,7
46111,0
46115,2
46117,1
46119,0
46121,8
46123,2
46125,8
90046,0
46127,6
46129,3
46135,10
46137,1
47001,61
47003,37
47005,14
47007,8
47009,88
47011,57
47013,22
47015,14
47017,19
47019,62
47021,27
47023,27
47025,43
47027,7
47029,14
47031,44
47033,15
47035,102
47037,293
47041,25
47039,7
47043,56
47045,44
47047,35
47049,23
47051,17
47053,46
47055,25
47057,21
47059,96
47061,8
47063,39
47065,187
47067,8
47069,17
47071,18
47073,72
47075,16
47077,29
47079,10
47081,34
47083,12
47085,26
47087,5
47089,27
47091,10
47093,341
47095,5
47097,24
47099,42
47101,13
47103,22
47105,32
47111,20
47113,82
47115,10
47117,31
47119,69
47107,41
47109,17
47121,7
47123,34
47125,124
47127,6
47129,12
47131,16
80047,41
47133,25
47135,7
47137,1
47139,9
47141,48
47143,20
47145,57
47147,69
47149,168
47151,17
47153,6
47155,107
47157,770
47159,16
47161,11
47163,152
47165,94
47167,27
47169,4
47171,18
47173,12
47175,7
47177,46
47179,93
47181,9
47183,29
47185,31
47187,67
47189,127
48001,92
48003,10
48005,152
48007,31
48009,11
48011,1
48013,66
48015,24
48017,8
48019,30
48021,95
48023,10
48025,63
48027,356
48029,2234
48031,10
48033,0
48035,26
48037,144
48039,445
48041,140
48043,10
48045,3
48047,15
48049,58
48051,24
48053,67
48055,67
48057,16
48059,17
48061,292
48063,25
48065,10
48067,70
48069,8
48071,35
48073,97
48075,5
48077,7
48079,4
48081,6
48083,23
48085,407
48087,2
48089,26
48091,194
48093,13
48095,3
48097,38
48099,85
48101,2
48103,6
48105,1
48107,11
48109,4
48111,8
48113,1931
48115,10
48123,25
48117,15
48119,11
48121,366
48125,3
48127,23
48129,5
48131,21
48133,35
48135,197
48137,3
48141,522
48139,189
48143,36
48145,19
48147,51
48149,40
48151,3
48153,10
48155,2
48157,406
48159,11
48161,24
48163,29
48165,19
48167,356
48169,3
48171,30
48173,1
48175,15
48177,32
48179,27
48181,181
48183,235
48185,45
48187,148
48189,38
48191,1
48193,4
48195,5
48197,2
48199,112
48201,4058
48203,85
48205,0
48207,9
48209,183
48211,1
48213,176
48215,811
48217,66
48219,34
48221,87
48223,45
48225,38
48227,37
48229,3
48231,154
48233,20
48235,1
48237,5
48239,21
48241,77
48243,4
48245,357
48247,6
48249,95
48251,222
48253,24
48255,25
48257,199
48259,39
48261,0
48263,2
48265,52
48267,5
48269,0
48271,3
48273,45
48275,6
48283,18
48277,61
48279,10
48281,37
48285,26
48287,15
48289,32
48291,187
48293,47
48295,1
48297,18
48299,26
48301,0
48303,239
48305,5
48313,18
48315,23
48317,6
